config_id,agent,position_id,seed,risk_level,repetition,selected_edge,score,elapsed_time_sec,timed_out,nodes_searched,completed_root_moves,effective_depth
pvs_d5_b8,pvs,seed0_danger_t70,0,danger,1,63→1,116.5,0.03764458291698247,False,366,5,5
pvs_d5_b8,pvs,seed0_danger_t70,0,danger,2,63→1,116.5,0.03754495899192989,False,366,5,5
pvs_d5_b8,pvs,seed0_danger_t70,0,danger,3,63→1,116.5,0.037406499963253736,False,366,5,5
pvs_d5_b8,pvs,seed0_danger_t70,0,danger,4,63→1,116.5,0.037460583029314876,False,366,5,5
pvs_d5_b8,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.001539583900012076,False,28,3,5
pvs_d5_b8,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.0015410000924021006,False,28,3,5
pvs_d5_b8,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0015215419698506594,False,28,3,5
pvs_d5_b8,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.0015218330081552267,False,28,3,5
pvs_d5_b8,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.0015230000717565417,False,28,3,5
pvs_d5_b8,pvs,seed1_early_t0,1,normal,0,0→35,866.5,0.10336425004061311,False,1140,8,5
pvs_d5_b8,pvs,seed1_early_t0,1,normal,1,0→35,866.5,0.10336866695433855,False,1140,8,5
pvs_d5_b8,pvs,seed1_early_t0,1,normal,2,0→35,866.5,0.10597000003326684,False,1140,8,5
pvs_d5_b8,pvs,seed1_early_t0,1,normal,3,0→35,866.5,0.10428695799782872,False,1140,8,5
pvs_d5_b8,pvs,seed1_early_t0,1,normal,4,0→35,866.5,0.10380899999290705,False,1140,8,5
pvs_d5_b8,pvs,seed1_middle_t33,1,normal,0,1→63,734.0,0.10437741596251726,False,1070,8,5
pvs_d5_b8,pvs,seed1_middle_t33,1,normal,1,1→63,734.0,0.10317733301781118,False,1070,8,5
pvs_d5_b8,pvs,seed1_middle_t33,1,normal,2,1→63,734.0,0.10316675005014986,False,1070,8,5
pvs_d5_b8,pvs,seed1_middle_t33,1,normal,3,1→63,734.0,0.10404437500983477,False,1070,8,5
pvs_d5_b8,pvs,seed1_middle_t33,1,normal,4,1→63,734.0,0.10382858291268349,False,1070,8,5
pvs_d5_b8,pvs,seed1_late_t57,1,normal,0,1→63,734.0,0.0664619579911232,False,567,8,5
pvs_d5_b8,pvs,seed1_late_t57,1,normal,1,1→63,734.0,0.0665272920159623,False,567,8,5
pvs_d5_b8,pvs,seed1_late_t57,1,normal,2,1→63,734.0,0.06682466703932732,False,567,8,5
pvs_d5_b8,pvs,seed1_late_t57,1,normal,3,1→63,734.0,0.06669550004880875,False,567,8,5
pvs_d5_b8,pvs,seed1_late_t57,1,normal,4,1→63,734.0,0.06660241703502834,False,567,8,5
pvs_d5_b8,pvs,seed1_caution_t48,1,caution,0,63→19,266.5,0.11068812501616776,False,1069,8,5
pvs_d5_b8,pvs,seed1_caution_t48,1,caution,1,63→19,266.5,0.11038816696964204,False,1069,8,5
pvs_d5_b8,pvs,seed1_caution_t48,1,caution,2,63→19,266.5,0.11169591604266316,False,1069,8,5
pvs_d5_b8,pvs,seed1_caution_t48,1,caution,3,63→19,266.5,0.11114533396903425,False,1069,8,5
pvs_d5_b8,pvs,seed1_caution_t48,1,caution,4,63→19,266.5,0.11030104197561741,False,1069,8,5
pvs_d5_b8,pvs,seed1_danger_t58,1,danger,0,63→0,116.5,0.037695791106671095,False,368,5,5
pvs_d5_b8,pvs,seed1_danger_t58,1,danger,1,63→0,116.5,0.0376394169870764,False,368,5,5
pvs_d5_b8,pvs,seed1_danger_t58,1,danger,2,63→0,116.5,0.037667457945644855,False,368,5,5
pvs_d5_b8,pvs,seed1_danger_t58,1,danger,3,63→0,116.5,0.037705291993916035,False,368,5,5
pvs_d5_b8,pvs,seed1_danger_t58,1,danger,4,63→0,116.5,0.03766633302439004,False,368,5,5
pvs_d5_b8,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.0017752080457285047,False,28,3,5
pvs_d5_b8,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0017644170438870788,False,28,3,5
pvs_d5_b8,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.0017689579399302602,False,28,3,5
pvs_d5_b8,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.0017685829661786556,False,28,3,5
pvs_d5_b8,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.0017664999468252063,False,28,3,5
pvs_d5_b12,pvs,seed0_early_t0,0,normal,0,0→35,886.5,0.27223895804490894,False,2822,12,5
pvs_d5_b12,pvs,seed0_early_t0,0,normal,1,0→35,886.5,0.27232849993743,False,2822,12,5
pvs_d5_b12,pvs,seed0_early_t0,0,normal,2,0→35,886.5,0.272317957947962,False,2822,12,5
pvs_d5_b12,pvs,seed0_early_t0,0,normal,3,0→35,886.5,0.27374841598793864,False,2822,12,5
pvs_d5_b12,pvs,seed0_early_t0,0,normal,4,0→35,886.5,0.27280241693370044,False,2822,12,5
pvs_d5_b12,pvs,seed0_middle_t39,0,normal,0,55→63,2284.0,0.3557685000123456,False,3150,12,5
pvs_d5_b12,pvs,seed0_middle_t39,0,normal,1,55→63,2284.0,0.35399045795202255,False,3150,12,5
pvs_d5_b12,pvs,seed0_middle_t39,0,normal,2,55→63,2284.0,0.35149587492924184,False,3150,12,5
pvs_d5_b12,pvs,seed0_middle_t39,0,normal,3,55→63,2284.0,0.35580958402715623,False,3150,12,5
pvs_d5_b12,pvs,seed0_middle_t39,0,normal,4,55→63,2284.0,0.355167374946177,False,3150,12,5
pvs_d5_b12,pvs,seed0_late_t69,0,normal,0,1→63,3526.0,0.09202820796053857,False,751,12,5
pvs_d5_b12,pvs,seed0_late_t69,0,normal,1,1→63,3526.0,0.09173283400014043,False,751,12,5
pvs_d5_b12,pvs,seed0_late_t69,0,normal,2,1→63,3526.0,0.09158791694790125,False,751,12,5
pvs_d5_b12,pvs,seed0_late_t69,0,normal,3,1→63,3526.0,0.09162866708356887,False,751,12,5
pvs_d5_b12,pvs,seed0_late_t69,0,normal,4,1→63,3526.0,0.09113512502517551,False,751,12,5
pvs_d5_b12,pvs,seed0_caution_t60,0,caution,0,63→19,266.5,0.1337543330155313,False,1335,9,5
pvs_d5_b12,pvs,seed0_caution_t60,0,caution,1,63→19,266.5,0.1333252500044182,False,1335,9,5
pvs_d5_b12,pvs,seed0_caution_t60,0,caution,2,63→19,266.5,0.13477749994490296,False,1335,9,5
pvs_d5_b12,pvs,seed0_caution_t60,0,caution,3,63→19,266.5,0.13558429200202227,False,1335,9,5
pvs_d5_b12,pvs,seed0_caution_t60,0,caution,4,63→19,266.5,0.13520812499336898,False,1335,9,5
pvs_d5_b12,pvs,seed0_danger_t70,0,danger,0,63→1,116.5,0.05746145802550018,False,536,5,5
pvs_d5_b12,pvs,seed0_danger_t70,0,danger,1,63→1,116.5,0.05751483398489654,False,536,5,5
pvs_d5_b12,pvs,seed0_danger_t70,0,danger,2,63→1,116.5,0.0577576250070706,False,536,5,5
pvs_d5_b12,pvs,seed0_danger_t70,0,danger,3,63→1,116.5,0.057781417039223015,False,536,5,5
pvs_d5_b12,pvs,seed0_danger_t70,0,danger,4,63→1,116.5,0.057401582947932184,False,536,5,5
pvs_d5_b12,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.004819416906684637,False,64,3,5
pvs_d5_b12,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.004816333996132016,False,64,3,5
pvs_d5_b12,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.004809124977327883,False,64,3,5
pvs_d5_b12,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.004792792024090886,False,64,3,5
pvs_d5_b12,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.004781916970387101,False,64,3,5
pvs_d5_b12,pvs,seed1_early_t0,1,normal,0,0→35,866.5,0.3028576249489561,False,3041,12,5
pvs_d5_b12,pvs,seed1_early_t0,1,normal,1,0→35,866.5,0.3039589999243617,False,3041,12,5
pvs_d5_b12,pvs,seed1_early_t0,1,normal,2,0→35,866.5,0.3022759580053389,False,3041,12,5
pvs_d5_b12,pvs,seed1_early_t0,1,normal,3,0→35,866.5,0.30074437498115003,False,3041,12,5
pvs_d5_b12,pvs,seed1_early_t0,1,normal,4,0→35,866.5,0.31135370896663517,False,3041,12,5
pvs_d5_b12,pvs,seed1_middle_t33,1,normal,0,1→20,556.5,0.7738514579832554,False,7962,12,5
pvs_d5_b12,pvs,seed1_middle_t33,1,normal,1,1→20,556.5,0.7733488329686224,False,7962,12,5
pvs_d5_b12,pvs,seed1_middle_t33,1,normal,2,1→20,556.5,0.771476041059941,False,7962,12,5
pvs_d5_b12,pvs,seed1_middle_t33,1,normal,3,1→20,556.5,0.7730578749906272,False,7962,12,5
pvs_d5_b12,pvs,seed1_middle_t33,1,normal,4,1→20,556.5,0.7681359170237556,False,7962,12,5
pvs_d5_b12,pvs,seed1_late_t57,1,normal,0,1→63,754.0,0.09305270796176046,False,777,12,5
pvs_d5_b12,pvs,seed1_late_t57,1,normal,1,1→63,754.0,0.0919702920364216,False,777,12,5
pvs_d5_b12,pvs,seed1_late_t57,1,normal,2,1→63,754.0,0.09331912500783801,False,777,12,5
pvs_d5_b12,pvs,seed1_late_t57,1,normal,3,1→63,754.0,0.09318991692271084,False,777,12,5
pvs_d5_b12,pvs,seed1_late_t57,1,normal,4,1→63,754.0,0.09239395894110203,False,777,12,5
pvs_d5_b12,pvs,seed1_caution_t48,1,caution,0,63→19,266.5,0.13392966706305742,False,1338,9,5
pvs_d5_b12,pvs,seed1_caution_t48,1,caution,1,63→19,266.5,0.13368162501137704,False,1338,9,5
pvs_d5_b12,pvs,seed1_caution_t48,1,caution,2,63→19,266.5,0.13453224999830127,False,1338,9,5
pvs_d5_b12,pvs,seed1_caution_t48,1,caution,3,63→19,266.5,0.13575104100164026,False,1338,9,5
pvs_d5_b12,pvs,seed1_caution_t48,1,caution,4,63→19,266.5,0.13467658392619342,False,1338,9,5
pvs_d5_b12,pvs,seed1_danger_t58,1,danger,0,63→0,116.5,0.05817516706883907,False,540,5,5
pvs_d5_b12,pvs,seed1_danger_t58,1,danger,1,63→0,116.5,0.05781137500889599,False,540,5,5
pvs_d5_b12,pvs,seed1_danger_t58,1,danger,2,63→0,116.5,0.05785966699477285,False,540,5,5
pvs_d5_b12,pvs,seed1_danger_t58,1,danger,3,63→0,116.5,0.05770879099145532,False,540,5,5
pvs_d5_b12,pvs,seed1_danger_t58,1,danger,4,63→0,116.5,0.057764333905652165,False,540,5,5
pvs_d5_b12,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.0043207500129938126,False,52,3,5
pvs_d5_b12,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.004297542036511004,False,52,3,5
pvs_d5_b12,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.0042990840738639235,False,52,3,5
pvs_d5_b12,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.00426854204852134,False,52,3,5
pvs_d5_b12,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.004263208014890552,False,52,3,5
pvs_d5_b16,pvs,seed0_early_t0,0,normal,0,20→20,936.5,0.8020176669815555,False,7619,16,5
pvs_d5_b16,pvs,seed0_early_t0,0,normal,1,20→20,936.5,0.8026904999278486,False,7619,16,5
pvs_d5_b16,pvs,seed0_early_t0,0,normal,2,20→20,936.5,0.8074092909228057,False,7619,16,5
pvs_d5_b16,pvs,seed0_early_t0,0,normal,3,20→20,936.5,0.8049864999484271,False,7619,16,5
pvs_d5_b16,pvs,seed0_early_t0,0,normal,4,20→20,936.5,0.8076617500046268,False,7619,16,5
pvs_d5_b16,pvs,seed0_middle_t39,0,normal,0,55→63,2284.0,0.5866605410119519,False,4995,16,5
pvs_d5_b16,pvs,seed0_middle_t39,0,normal,1,55→63,2284.0,0.5864209999563172,False,4995,16,5
pvs_d5_b16,pvs,seed0_middle_t39,0,normal,2,55→63,2284.0,0.5847579590044916,False,4995,16,5
pvs_d5_b16,pvs,seed0_middle_t39,0,normal,3,55→63,2284.0,0.5831879590405151,False,4995,16,5
pvs_d5_b16,pvs,seed0_middle_t39,0,normal,4,55→63,2284.0,0.5827464580070227,False,4995,16,5
pvs_d5_b16,pvs,seed0_late_t69,0,normal,0,1→63,3526.0,0.14558183297049254,False,1139,16,5
pvs_d5_b16,pvs,seed0_late_t69,0,normal,1,1→63,3526.0,0.14418370905332267,False,1139,16,5
pvs_d5_b16,pvs,seed0_late_t69,0,normal,2,1→63,3526.0,0.1480835829861462,False,1139,16,5
pvs_d5_b16,pvs,seed0_late_t69,0,normal,3,1→63,3526.0,0.14641933306120336,False,1139,16,5
pvs_d5_b16,pvs,seed0_late_t69,0,normal,4,1→63,3526.0,0.14584416698198766,False,1139,16,5
pvs_d5_b16,pvs,seed0_caution_t60,0,caution,0,63→19,266.5,0.16095362498890609,False,1657,9,5
pvs_d5_b16,pvs,seed0_caution_t60,0,caution,1,63→19,266.5,0.16353012493345886,False,1657,9,5
pvs_d5_b16,pvs,seed0_caution_t60,0,caution,2,63→19,266.5,0.16106812504585832,False,1657,9,5
pvs_d5_b16,pvs,seed0_caution_t60,0,caution,3,63→19,266.5,0.1625524170231074,False,1657,9,5
pvs_d5_b16,pvs,seed0_caution_t60,0,caution,4,63→19,266.5,0.16271187493111938,False,1657,9,5
pvs_d5_b16,pvs,seed0_danger_t70,0,danger,0,63→1,116.5,0.08792225003708154,False,780,5,5
pvs_d5_b16,pvs,seed0_danger_t70,0,danger,1,63→1,116.5,0.08889983303379267,False,780,5,5
pvs_d5_b16,pvs,seed0_danger_t70,0,danger,2,63→1,116.5,0.08891962503548712,False,780,5,5
pvs_d5_b16,pvs,seed0_danger_t70,0,danger,3,63→1,116.5,0.08907287498004735,False,780,5,5
pvs_d5_b16,pvs,seed0_danger_t70,0,danger,4,63→1,116.5,0.08917125000152737,False,780,5,5
pvs_d5_b16,pvs,seed0_critical_t75,0,critical,0,63→63,999997.0,0.006785999983549118,False,84,3,5
pvs_d5_b16,pvs,seed0_critical_t75,0,critical,1,63→63,999997.0,0.00678912503644824,False,84,3,5
pvs_d5_b16,pvs,seed0_critical_t75,0,critical,2,63→63,999997.0,0.0067509160144254565,False,84,3,5
pvs_d5_b16,pvs,seed0_critical_t75,0,critical,3,63→63,999997.0,0.0067724579712376,False,84,3,5
pvs_d5_b16,pvs,seed0_critical_t75,0,critical,4,63→63,999997.0,0.006760125048458576,False,84,3,5
pvs_d5_b16,pvs,seed1_early_t0,1,normal,0,0→20,916.5,1.0000331670744345,True,9939,15,5
pvs_d5_b16,pvs,seed1_early_t0,1,normal,1,0→20,916.5,1.0000377499964088,True,9851,15,5
pvs_d5_b16,pvs,seed1_early_t0,1,normal,2,0→20,916.5,1.000039167003706,True,9898,15,5
pvs_d5_b16,pvs,seed1_early_t0,1,normal,3,0→20,916.5,1.0000342909479514,True,9930,15,5
pvs_d5_b16,pvs,seed1_early_t0,1,normal,4,0→20,916.5,0.9968672089744359,False,9956,16,5
pvs_d5_b16,pvs,seed1_middle_t33,1,normal,0,1→63,734.0,0.6505332080414519,False,5743,16,5
pvs_d5_b16,pvs,seed1_middle_t33,1,normal,1,1→63,734.0,0.6552211670204997,False,5743,16,5
pvs_d5_b16,pvs,seed1_middle_t33,1,normal,2,1→63,734.0,0.6521801250055432,False,5743,16,5
pvs_d5_b16,pvs,seed1_middle_t33,1,normal,3,1→63,734.0,0.6487722500460222,False,5743,16,5
pvs_d5_b16,pvs,seed1_middle_t33,1,normal,4,1→63,734.0,0.6531510000349954,False,5743,16,5
pvs_d5_b16,pvs,seed1_late_t57,1,normal,0,1→63,754.0,0.16130387492012233,False,1311,16,5
pvs_d5_b16,pvs,seed1_late_t57,1,normal,1,1→63,754.0,0.16003629204351455,False,1311,16,5
pvs_d5_b16,pvs,seed1_late_t57,1,normal,2,1→63,754.0,0.15977458306588233,False,1311,16,5
pvs_d5_b16,pvs,seed1_late_t57,1,normal,3,1→63,754.0,0.1600077919429168,False,1311,16,5
pvs_d5_b16,pvs,seed1_late_t57,1,normal,4,1→63,754.0,0.1603318330598995,False,1311,16,5
pvs_d5_b16,pvs,seed1_caution_t48,1,caution,0,63→19,266.5,0.15962366701569408,False,1619,9,5
pvs_d5_b16,pvs,seed1_caution_t48,1,caution,1,63→19,266.5,0.15926058404147625,False,1619,9,5
pvs_d5_b16,pvs,seed1_caution_t48,1,caution,2,63→19,266.5,0.15934120898600668,False,1619,9,5
pvs_d5_b16,pvs,seed1_caution_t48,1,caution,3,63→19,266.5,0.15934050001669675,False,1619,9,5
pvs_d5_b16,pvs,seed1_caution_t48,1,caution,4,63→19,266.5,0.15880862495396286,False,1619,9,5
pvs_d5_b16,pvs,seed1_danger_t58,1,danger,0,63→0,116.5,0.08530937496107072,False,761,5,5
pvs_d5_b16,pvs,seed1_danger_t58,1,danger,1,63→0,116.5,0.08568866702262312,False,761,5,5
pvs_d5_b16,pvs,seed1_danger_t58,1,danger,2,63→0,116.5,0.08672654104884714,False,761,5,5
pvs_d5_b16,pvs,seed1_danger_t58,1,danger,3,63→0,116.5,0.08609808294568211,False,761,5,5
pvs_d5_b16,pvs,seed1_danger_t58,1,danger,4,63→0,116.5,0.08557666698470712,False,761,5,5
pvs_d5_b16,pvs,seed1_critical_t63,1,critical,0,63→63,999997.0,0.007245250046253204,False,78,3,5
pvs_d5_b16,pvs,seed1_critical_t63,1,critical,1,63→63,999997.0,0.007223375025205314,False,78,3,5
pvs_d5_b16,pvs,seed1_critical_t63,1,critical,2,63→63,999997.0,0.007203166955150664,False,78,3,5
pvs_d5_b16,pvs,seed1_critical_t63,1,critical,3,63→63,999997.0,0.0072022920940071344,False,78,3,5
pvs_d5_b16,pvs,seed1_critical_t63,1,critical,4,63→63,999997.0,0.007197875063866377,False,78,3,5
beam_d4_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,0,0→35,-896.5,0.08995112497359514,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,1,0→35,-896.5,0.09034062502905726,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,2,0→35,-896.5,0.08988574997056276,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,3,0→35,-896.5,0.08904870902188122,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,4,0→35,-896.5,0.08911162498407066,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,0,55→63,-546.5,0.08676349988672882,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,1,55→63,-546.5,0.0864459159784019,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,2,55→63,-546.5,0.08576108305715024,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,3,55→63,-546.5,0.08553949999623,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,4,55→63,-546.5,0.08552904205862433,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,0,1→63,-146.5,0.18112187506631017,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,1,1→63,-146.5,0.1819660000037402,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,2,1→63,-146.5,0.18202437495347112,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,3,1→63,-146.5,0.18222662503831089,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,4,1→63,-146.5,0.18089183303527534,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,0,63→19,-1047.5,0.06644637510180473,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,1,63→19,-1047.5,0.06623949995264411,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,2,63→19,-1047.5,0.06596533406991512,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,3,63→19,-1047.5,0.06607429205905646,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed0_caution_t60,0,caution,4,63→19,-1047.5,0.06680470798164606,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,0,63→1,-176.5,0.04299141594674438,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,1,63→1,-176.5,0.04299683403223753,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,2,63→1,-176.5,0.043015125091187656,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,3,63→1,-176.5,0.04294537508394569,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed0_danger_t70,0,danger,4,63→1,-176.5,0.043028209009207785,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,0,63→63,999997.0,0.005200208048336208,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,1,63→63,999997.0,0.005203707958571613,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,2,63→63,999997.0,0.00523016694933176,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,3,63→63,999997.0,0.005187875009141862,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed0_critical_t75,0,critical,4,63→63,999997.0,0.005209584021940827,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,0,0→35,-876.5,0.09176454204134643,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,1,0→35,-876.5,0.09102033404633403,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,2,0→35,-876.5,0.09107383305672556,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,3,0→35,-876.5,0.0908611660124734,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_early_t0,1,normal,4,0→35,-876.5,0.09112033399287611,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,0,1→63,-496.5,0.08403687493409961,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,1,1→63,-496.5,0.08334458398167044,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,2,1→63,-496.5,0.08431575004942715,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,3,1→63,-496.5,0.08394741697702557,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_middle_t33,1,normal,4,1→63,-496.5,0.08352337509859353,False,1260,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,0,1→63,-146.5,0.16540333395823836,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,1,1→63,-146.5,0.1649279169505462,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,2,1→63,-146.5,0.16504962497856468,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,3,1→63,-146.5,0.16452449990902096,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_late_t57,1,normal,4,1→63,-146.5,0.1643598749069497,False,1208,12,4
beam_d4_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,0,63→31,-296.5,0.06478016695473343,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,1,63→31,-296.5,0.06495354103390127,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,2,63→31,-296.5,0.06470612494740635,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,3,63→31,-296.5,0.0644905410008505,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed1_caution_t48,1,caution,4,63→31,-296.5,0.06439591594971716,False,840,9,4
beam_d4_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,0,63→0,-176.5,0.038946500048041344,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,1,63→0,-176.5,0.03887024999130517,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,2,63→0,-176.5,0.038827499956823885,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,3,63→0,-176.5,0.03890520799905062,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed1_danger_t58,1,danger,4,63→0,-176.5,0.03882379096467048,False,356,5,4
beam_d4_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,0,63→63,999997.0,0.005013582995161414,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,1,63→63,999997.0,0.0050362079637125134,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,2,63→63,999997.0,0.005057750036939979,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,3,63→63,999997.0,0.005133792059496045,False,100,3,4
beam_d4_w12-8-4-2,beam_negamax,seed1_critical_t63,1,critical,4,63→63,999997.0,0.005104209063574672,False,100,3,4
beam_d5_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,0,0→35,866.5,0.1812459579668939,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,1,0→35,866.5,0.180368333007209,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,2,0→35,866.5,0.18319587502628565,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,3,0→35,866.5,0.1815327500225976,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_early_t0,0,normal,4,0→35,866.5,0.18179733294527978,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,0,55→63,3526.0,0.19222616602201015,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,1,55→63,3526.0,0.19227591704111546,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,2,55→63,3526.0,0.1931838330347091,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,3,55→63,3526.0,0.19364550011232495,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_middle_t39,0,normal,4,55→63,3526.0,0.1994266250403598,False,2796,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,0,1→63,3526.0,0.4054662500275299,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,1,1→63,3526.0,0.37512037507258356,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,2,1→63,3526.0,0.37391537497751415,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,3,1→63,3526.0,0.3708297499688342,False,2680,12,5
beam_d5_w12-8-4-2,beam_negamax,seed0_late_t69,0,normal,4,1→63,3526.0,0.3748615840449929,False,2680,12,5
