match_id,turn,risk_level,beam_won,same_edge,reference_rank,reference_risk_level,reference_attack_score,reference_survival_score,reference_survival_weight,reference_total_score,reference_opponent_legal_word_count,reference_opponent_safe_word_count,reference_opponent_active_edge_type_count,reference_opponent_safe_edge_type_count,reference_opponent_destination_count,reference_opponent_safe_destination_count,reference_own_safe_word_count,reference_own_safe_edge_type_count,reference_own_safe_destination_count,beam_risk_level,beam_attack_score,beam_survival_score,beam_survival_weight,beam_total_score,beam_opponent_legal_word_count,beam_opponent_safe_word_count,beam_opponent_active_edge_type_count,beam_opponent_safe_edge_type_count,beam_opponent_destination_count,beam_opponent_safe_destination_count,beam_own_safe_word_count,beam_own_safe_edge_type_count,beam_own_safe_destination_count
D3000_seed0_alpha_beta_vs_beam_negamax,22,normal,True,False,5,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,18,9,9,normal,-558.0,0.0,0.0,-558.0,22,18,17,16,17,16,18,9,9
D3000_seed0_alpha_beta_vs_beam_negamax,24,caution,True,False,3,caution,-928.5,275.16818181818184,0.35,-832.1911363636364,37,34,23,22,23,22,8,8,8,caution,-768.0,109.96,0.35,-729.514,33,29,16,15,16,15,8,8,8
D3000_seed0_alpha_beta_vs_beam_negamax,26,normal,True,True,1,normal,-518.5,0.0,0.0,-518.5,21,18,14,13,14,13,14,12,12,normal,-518.5,0.0,0.0,-518.5,21,18,14,13,14,13,14,12,12
D3000_seed0_alpha_beta_vs_beam_negamax,28,normal,True,False,5,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,17,12,12,normal,-528.0,0.0,0.0,-528.0,21,17,16,15,16,15,17,12,12
D3000_seed0_alpha_beta_vs_beam_negamax,30,normal,True,False,7,normal,-1963.5,0.0,0.0,-1963.5,92,79,27,26,27,26,12,9,9,normal,-686.5,0.0,0.0,-686.5,31,24,15,14,15,14,12,9,9
D3000_seed0_alpha_beta_vs_beam_negamax,32,normal,True,False,5,normal,-398.5,0.0,0.0,-398.5,17,14,10,9,10,9,52,24,24,normal,-219.5,0.0,0.0,-219.5,8,7,8,7,8,7,52,24,24
D3000_seed0_alpha_beta_vs_beam_negamax,34,normal,True,False,5,normal,-1278.5,0.0,0.0,-1278.5,54,51,24,23,24,23,16,11,11,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,16,11,11
D3000_seed0_alpha_beta_vs_beam_negamax,36,normal,True,False,4,normal,-898.5,0.0,0.0,-898.5,36,33,22,21,22,21,13,10,10,normal,-1306.0,0.0,0.0,-1306.0,56,48,28,27,28,27,13,10,10
D3000_seed0_alpha_beta_vs_beam_negamax,38,normal,True,False,2,normal,-428.5,0.0,0.0,-428.5,18,15,11,10,11,10,21,13,13,normal,-1376.0,0.0,0.0,-1376.0,58,50,31,30,31,30,21,13,13
D3000_seed0_alpha_beta_vs_beam_negamax,40,normal,True,False,2,normal,-428.5,0.0,0.0,-428.5,18,15,11,10,11,10,20,12,12,normal,-1407.0,0.0,0.0,-1407.0,59,53,30,29,30,29,20,12,12
D3000_seed0_alpha_beta_vs_beam_negamax,42,normal,True,False,7,normal,-898.5,0.0,0.0,-898.5,36,33,22,21,22,21,15,12,12,normal,-1387.0,0.0,0.0,-1387.0,58,52,30,29,30,29,15,12,12
D3000_seed0_alpha_beta_vs_beam_negamax,44,caution,True,False,1,caution,-898.5,345.1857142857143,0.35,-777.685,36,33,22,21,22,21,6,6,6,caution,-1994.0,106.46785714285714,0.35,-1956.73625,92,80,29,28,29,28,6,6,6
D3000_seed0_alpha_beta_vs_beam_negamax,46,near_death,True,True,1,critical,-898.5,348.8090909090909,1.5,-375.2863636363636,36,33,22,21,22,21,2,2,2,critical,-898.5,348.8090909090909,1.5,-375.2863636363636,36,33,22,21,22,21,2,2,2
D3000_seed0_alpha_beta_vs_beam_negamax,48,normal,True,True,7,normal,-868.5,0.0,0.0,-868.5,35,32,21,20,21,20,29,20,20,normal,-868.5,0.0,0.0,-868.5,35,32,21,20,21,20,29,20,20
D3000_seed0_alpha_beta_vs_beam_negamax,50,normal,True,True,6,normal,-838.5,0.0,0.0,-838.5,34,31,20,19,20,19,16,14,14,normal,-838.5,0.0,0.0,-838.5,34,31,20,19,20,19,16,14,14
D3000_seed0_alpha_beta_vs_beam_negamax,52,normal,True,True,7,normal,-808.5,0.0,0.0,-808.5,33,30,19,18,19,18,42,16,16,normal,-808.5,0.0,0.0,-808.5,33,30,19,18,19,18,42,16,16
D3000_seed0_alpha_beta_vs_beam_negamax,54,normal,True,True,1,normal,-30.0,0.0,0.0,-30.0,1,1,1,1,1,1,21,17,17,normal,-30.0,0.0,0.0,-30.0,1,1,1,1,1,1,21,17,17
D3000_seed0_alpha_beta_vs_beam_negamax,56,normal,True,True,1,normal,1000000.0,0.0,0.0,1000000.0,0,0,0,0,0,0,37,18,18,normal,1000000.0,0.0,0.0,1000000.0,0,0,0,0,0,0,37,18,18
D3000_seed0_beam_negamax_vs_alpha_beta,1,normal,False,False,3,normal,-79.0,0.0,0.0,-79.0,4,2,3,2,3,2,2550,1214,64,normal,-60.0,0.0,0.0,-60.0,2,2,2,2,2,2,2550,1214,64
D3000_seed0_beam_negamax_vs_alpha_beta,3,normal,False,False,2,normal,-120.0,0.0,0.0,-120.0,4,4,4,4,4,4,52,24,24,normal,-259.0,0.0,0.0,-259.0,11,9,7,6,7,6,52,24,24
D3000_seed0_beam_negamax_vs_alpha_beta,5,normal,False,False,6,normal,-1117.0,0.0,0.0,-1117.0,49,43,21,20,21,20,25,15,15,normal,-417.0,0.0,0.0,-417.0,20,14,9,8,9,8,25,15,15
D3000_seed0_beam_negamax_vs_alpha_beta,7,normal,False,False,1,normal,-379.0,0.0,0.0,-379.0,15,13,11,10,11,10,36,24,24,normal,-458.5,0.0,0.0,-458.5,19,16,12,11,12,11,36,24,24
D3000_seed0_beam_negamax_vs_alpha_beta,9,danger,False,True,1,danger,-90.0,293.0,0.8,144.4,3,3,3,3,3,3,4,4,4,danger,-90.0,293.0,0.8,144.4,3,3,3,3,3,3,4,4,4
D3000_seed0_beam_negamax_vs_alpha_beta,11,normal,False,False,1,normal,-309.5,0.0,0.0,-309.5,11,10,11,10,11,10,21,11,11,normal,-498.0,0.0,0.0,-498.0,20,16,15,14,15,14,21,11,11
D3000_seed0_beam_negamax_vs_alpha_beta,13,caution,False,False,1,caution,-397.5,101.3,0.35,-362.045,18,13,10,9,10,9,10,10,10,caution,-528.5,227.43,0.35,-448.8995,23,20,11,10,11,10,10,10,10
D3000_seed0_beam_negamax_vs_alpha_beta,15,caution,False,False,4,caution,-958.5,272.9869565217391,0.35,-862.9545652173913,38,35,24,23,24,23,9,9,9,caution,-397.5,101.0,0.35,-362.15,18,13,10,9,10,9,9,9,9
D3000_seed0_beam_negamax_vs_alpha_beta,17,normal,False,False,5,normal,-958.5,0.0,0.0,-958.5,38,35,24,23,24,23,19,9,9,normal,-428.5,0.0,0.0,-428.5,18,15,11,10,11,10,19,9,9
D3000_seed0_beam_negamax_vs_alpha_beta,19,caution,False,False,3,caution,-958.5,264.8695652173913,0.35,-865.795652173913,38,35,24,23,24,23,8,8,8,caution,-518.5,108.87692307692308,0.35,-480.39307692307693,21,18,14,13,14,13,8,8,8
D3000_seed0_beam_negamax_vs_alpha_beta,21,near_death,False,True,2,critical,-958.5,269.86857142857144,1.5,-553.6971428571428,38,35,24,23,24,23,2,2,2,critical,-958.5,269.86857142857144,1.5,-553.6971428571428,38,35,24,23,24,23,2,2,2
D3000_seed0_beam_negamax_vs_alpha_beta,23,normal,False,True,4,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,18,8,8,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,18,8,8
D3000_seed0_beam_negamax_vs_alpha_beta,25,normal,False,False,10,normal,-898.5,0.0,0.0,-898.5,36,33,22,21,22,21,19,17,17,normal,-468.0,0.0,0.0,-468.0,19,15,14,13,14,13,19,17,17
D3000_seed0_beam_negamax_vs_alpha_beta,27,normal,False,False,1,normal,-219.5,0.0,0.0,-219.5,8,7,8,7,8,7,14,10,10,normal,-818.0,0.0,0.0,-818.0,33,29,21,20,21,20,14,10,10
D3000_seed0_beam_negamax_vs_alpha_beta,29,normal,False,False,6,normal,-788.0,0.0,0.0,-788.0,32,28,20,19,20,19,33,21,21,normal,-1085.5,0.0,0.0,-1085.5,51,42,17,16,17,16,33,21,21
D3000_seed0_beam_negamax_vs_alpha_beta,31,normal,False,True,6,normal,-788.0,0.0,0.0,-788.0,32,28,20,19,20,19,32,20,20,normal,-788.0,0.0,0.0,-788.0,32,28,20,19,20,19,32,20,20
D3000_seed0_beam_negamax_vs_alpha_beta,33,normal,False,False,4,normal,-758.0,0.0,0.0,-758.0,31,27,19,18,19,18,14,12,12,normal,-558.0,0.0,0.0,-558.0,22,18,17,16,17,16,14,12,12
D3000_seed0_beam_negamax_vs_alpha_beta,35,normal,False,False,10,normal,-1407.0,0.0,0.0,-1407.0,59,53,30,29,30,29,31,19,19,normal,-379.0,0.0,0.0,-379.0,15,13,11,10,11,10,31,19,19
D3000_seed0_beam_negamax_vs_alpha_beta,37,near_death,False,True,1,critical,-948.5,73.62162162162163,1.5,-838.0675675675675,40,37,19,18,19,18,1,1,1,critical,-948.5,73.62162162162163,1.5,-838.0675675675675,40,37,19,18,19,18,1,1,1
D3000_seed0_beam_negamax_vs_pvs,1,normal,False,False,3,normal,-79.0,0.0,0.0,-79.0,4,2,3,2,3,2,2550,1214,64,normal,-60.0,0.0,0.0,-60.0,2,2,2,2,2,2,2550,1214,64
D3000_seed0_beam_negamax_vs_pvs,3,normal,False,False,2,normal,-120.0,0.0,0.0,-120.0,4,4,4,4,4,4,52,24,24,normal,-259.0,0.0,0.0,-259.0,11,9,7,6,7,6,52,24,24
D3000_seed0_beam_negamax_vs_pvs,5,normal,False,False,6,normal,-1117.0,0.0,0.0,-1117.0,49,43,21,20,21,20,25,15,15,normal,-417.0,0.0,0.0,-417.0,20,14,9,8,9,8,25,15,15
D3000_seed0_beam_negamax_vs_pvs,7,normal,False,False,1,normal,-379.0,0.0,0.0,-379.0,15,13,11,10,11,10,36,24,24,normal,-458.5,0.0,0.0,-458.5,19,16,12,11,12,11,36,24,24
D3000_seed0_beam_negamax_vs_pvs,9,danger,False,True,1,danger,-90.0,293.0,0.8,144.4,3,3,3,3,3,3,4,4,4,danger,-90.0,293.0,0.8,144.4,3,3,3,3,3,3,4,4,4
D3000_seed0_beam_negamax_vs_pvs,11,normal,False,False,1,normal,-309.5,0.0,0.0,-309.5,11,10,11,10,11,10,21,11,11,normal,-498.0,0.0,0.0,-498.0,20,16,15,14,15,14,21,11,11
D3000_seed0_beam_negamax_vs_pvs,13,caution,False,False,1,caution,-397.5,101.3,0.35,-362.045,18,13,10,9,10,9,10,10,10,caution,-528.5,227.43,0.35,-448.8995,23,20,11,10,11,10,10,10,10
D3000_seed0_beam_negamax_vs_pvs,15,caution,False,False,4,caution,-958.5,272.9869565217391,0.35,-862.9545652173913,38,35,24,23,24,23,9,9,9,caution,-397.5,101.0,0.35,-362.15,18,13,10,9,10,9,9,9,9
D3000_seed0_beam_negamax_vs_pvs,17,normal,False,False,5,normal,-958.5,0.0,0.0,-958.5,38,35,24,23,24,23,19,9,9,normal,-428.5,0.0,0.0,-428.5,18,15,11,10,11,10,19,9,9
D3000_seed0_beam_negamax_vs_pvs,19,caution,False,False,3,caution,-958.5,264.8695652173913,0.35,-865.795652173913,38,35,24,23,24,23,8,8,8,caution,-518.5,108.87692307692308,0.35,-480.39307692307693,21,18,14,13,14,13,8,8,8
D3000_seed0_beam_negamax_vs_pvs,21,near_death,False,True,2,critical,-958.5,269.86857142857144,1.5,-553.6971428571428,38,35,24,23,24,23,2,2,2,critical,-958.5,269.86857142857144,1.5,-553.6971428571428,38,35,24,23,24,23,2,2,2
D3000_seed0_beam_negamax_vs_pvs,23,normal,False,True,4,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,18,8,8,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,18,8,8
D3000_seed0_beam_negamax_vs_pvs,25,normal,False,False,10,normal,-898.5,0.0,0.0,-898.5,36,33,22,21,22,21,19,17,17,normal,-468.0,0.0,0.0,-468.0,19,15,14,13,14,13,19,17,17
D3000_seed0_beam_negamax_vs_pvs,27,normal,False,False,1,normal,-219.5,0.0,0.0,-219.5,8,7,8,7,8,7,14,10,10,normal,-818.0,0.0,0.0,-818.0,33,29,21,20,21,20,14,10,10
D3000_seed0_beam_negamax_vs_pvs,29,normal,False,False,6,normal,-788.0,0.0,0.0,-788.0,32,28,20,19,20,19,33,21,21,normal,-1085.5,0.0,0.0,-1085.5,51,42,17,16,17,16,33,21,21
D3000_seed0_beam_negamax_vs_pvs,31,normal,False,True,6,normal,-788.0,0.0,0.0,-788.0,32,28,20,19,20,19,32,20,20,normal,-788.0,0.0,0.0,-788.0,32,28,20,19,20,19,32,20,20
D3000_seed0_beam_negamax_vs_pvs,33,normal,False,False,4,normal,-758.0,0.0,0.0,-758.0,31,27,19,18,19,18,14,12,12,normal,-558.0,0.0,0.0,-558.0,22,18,17,16,17,16,14,12,12
D3000_seed0_beam_negamax_vs_pvs,35,normal,False,False,10,normal,-1407.0,0.0,0.0,-1407.0,59,53,30,29,30,29,31,19,19,normal,-379.0,0.0,0.0,-379.0,15,13,11,10,11,10,31,19,19
D3000_seed0_beam_negamax_vs_pvs,37,near_death,False,True,1,critical,-948.5,73.62162162162163,1.5,-838.0675675675675,40,37,19,18,19,18,1,1,1,critical,-948.5,73.62162162162163,1.5,-838.0675675675675,40,37,19,18,19,18,1,1,1
D3000_seed0_pvs_vs_beam_negamax,2,near_death,True,True,1,critical,-798.0,152.18,1.5,-569.73,34,30,17,16,17,16,2,2,2,critical,-798.0,152.18,1.5,-569.73,34,30,17,16,17,16,2,2,2
D3000_seed0_pvs_vs_beam_negamax,4,normal,True,False,12,normal,-1117.0,0.0,0.0,-1117.0,49,43,21,20,21,20,19,17,17,normal,-498.0,0.0,0.0,-498.0,20,16,15,14,15,14,19,17,17
D3000_seed0_pvs_vs_beam_negamax,6,normal,True,False,1,normal,-120.0,0.0,0.0,-120.0,4,4,4,4,4,4,16,11,11,normal,-639.0,0.0,0.0,-639.0,26,24,15,14,15,14,16,11,11
D3000_seed0_pvs_vs_beam_negamax,8,normal,True,True,1,normal,-417.0,0.0,0.0,-417.0,20,14,9,8,9,8,25,15,15,normal,-417.0,0.0,0.0,-417.0,20,14,9,8,9,8,25,15,15
D3000_seed0_pvs_vs_beam_negamax,10,normal,True,False,1,normal,-379.0,0.0,0.0,-379.0,15,13,11,10,11,10,36,24,24,normal,-428.5,0.0,0.0,-428.5,18,15,11,10,11,10,36,24,24
D3000_seed0_pvs_vs_beam_negamax,12,danger,True,True,1,danger,-90.0,293.0,0.8,144.4,3,3,3,3,3,3,4,4,4,danger,-90.0,293.0,0.8,144.4,3,3,3,3,3,3,4,4,4
D3000_seed0_pvs_vs_beam_negamax,14,normal,True,False,1,normal,-309.5,0.0,0.0,-309.5,11,10,11,10,11,10,21,11,11,normal,-468.0,0.0,0.0,-468.0,19,15,14,13,14,13,21,11,11
D3000_seed0_pvs_vs_beam_negamax,16,caution,True,False,1,caution,-397.5,101.3,0.35,-362.045,18,13,10,9,10,9,10,10,10,caution,-528.5,226.89,0.35,-449.0885,23,20,11,10,11,10,10,10,10
D3000_seed0_pvs_vs_beam_negamax,18,normal,True,False,1,normal,-379.0,0.0,0.0,-379.0,15,13,11,10,11,10,35,23,23,normal,-508.5,0.0,0.0,-508.5,22,19,11,10,11,10,35,23,23
D3000_seed0_pvs_vs_beam_negamax,20,caution,True,True,1,caution,-397.5,100.93333333333334,0.35,-362.17333333333335,18,13,10,9,10,9,9,9,9,caution,-397.5,100.93333333333334,0.35,-362.17333333333335,18,13,10,9,10,9,9,9,9
D3000_seed0_pvs_vs_beam_negamax,22,normal,True,False,5,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,18,9,9,normal,-558.0,0.0,0.0,-558.0,22,18,17,16,17,16,18,9,9
D3000_seed0_pvs_vs_beam_negamax,24,caution,True,False,3,caution,-928.5,275.16818181818184,0.35,-832.1911363636364,37,34,23,22,23,22,8,8,8,caution,-768.0,109.96,0.35,-729.514,33,29,16,15,16,15,8,8,8
D3000_seed0_pvs_vs_beam_negamax,26,normal,True,True,1,normal,-518.5,0.0,0.0,-518.5,21,18,14,13,14,13,14,12,12,normal,-518.5,0.0,0.0,-518.5,21,18,14,13,14,13,14,12,12
D3000_seed0_pvs_vs_beam_negamax,28,normal,True,False,5,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,17,12,12,normal,-528.0,0.0,0.0,-528.0,21,17,16,15,16,15,17,12,12
D3000_seed0_pvs_vs_beam_negamax,30,normal,True,False,7,normal,-1963.5,0.0,0.0,-1963.5,92,79,27,26,27,26,12,9,9,normal,-686.5,0.0,0.0,-686.5,31,24,15,14,15,14,12,9,9
D3000_seed0_pvs_vs_beam_negamax,32,normal,True,False,5,normal,-398.5,0.0,0.0,-398.5,17,14,10,9,10,9,52,24,24,normal,-219.5,0.0,0.0,-219.5,8,7,8,7,8,7,52,24,24
D3000_seed0_pvs_vs_beam_negamax,34,normal,True,False,5,normal,-1278.5,0.0,0.0,-1278.5,54,51,24,23,24,23,16,11,11,normal,-928.5,0.0,0.0,-928.5,37,34,23,22,23,22,16,11,11
D3000_seed0_pvs_vs_beam_negamax,36,normal,True,False,4,normal,-898.5,0.0,0.0,-898.5,36,33,22,21,22,21,13,10,10,normal,-1306.0,0.0,0.0,-1306.0,56,48,28,27,28,27,13,10,10
D3000_seed0_pvs_vs_beam_negamax,38,normal,True,False,2,normal,-428.5,0.0,0.0,-428.5,18,15,11,10,11,10,21,13,13,normal,-1376.0,0.0,0.0,-1376.0,58,50,31,30,31,30,21,13,13
D3000_seed0_pvs_vs_beam_negamax,40,normal,True,False,2,normal,-428.5,0.0,0.0,-428.5,18,15,11,10,11,10,20,12,12,normal,-1407.0,0.0,0.0,-1407.0,59,53,30,29,30,29,20,12,12
D3000_seed0_pvs_vs_beam_negamax,42,normal,True,False,7,normal,-898.5,0.0,0.0,-898.5,36,33,22,21,22,21,15,12,12,normal,-1387.0,0.0,0.0,-1387.0,58,52,30,29,30,29,15,12,12
D3000_seed0_pvs_vs_beam_negamax,44,caution,True,False,1,caution,-898.5,345.1857142857143,0.35,-777.685,36,33,22,21,22,21,6,6,6,caution,-1994.0,106.46785714285714,0.35,-1956.73625,92,80,29,28,29,28,6,6,6
D3000_seed0_pvs_vs_beam_negamax,46,near_death,True,True,1,critical,-898.5,348.8090909090909,1.5,-375.2863636363636,36,33,22,21,22,21,2,2,2,critical,-898.5,348.8090909090909,1.5,-375.2863636363636,36,33,22,21,22,21,2,2,2
D3000_seed0_pvs_vs_beam_negamax,48,normal,True,True,7,normal,-868.5,0.0,0.0,-868.5,35,32,21,20,21,20,29,20,20,normal,-868.5,0.0,0.0,-868.5,35,32,21,20,21,20,29,20,20
D3000_seed0_pvs_vs_beam_negamax,50,normal,True,True,6,normal,-838.5,0.0,0.0,-838.5,34,31,20,19,20,19,16,14,14,normal,-838.5,0.0,0.0,-838.5,34,31,20,19,20,19,16,14,14
D3000_seed0_pvs_vs_beam_negamax,52,normal,True,True,7,normal,-808.5,0.0,0.0,-808.5,33,30,19,18,19,18,42,16,16,normal,-808.5,0.0,0.0,-808.5,33,30,19,18,19,18,42,16,16
D3000_seed0_pvs_vs_beam_negamax,54,normal,True,True,1,normal,-30.0,0.0,0.0,-30.0,1,1,1,1,1,1,21,17,17,normal,-30.0,0.0,0.0,-30.0,1,1,1,1,1,1,21,17,17
D3000_seed0_pvs_vs_beam_negamax,56,normal,True,True,1,normal,1000000.0,0.0,0.0,1000000.0,0,0,0,0,0,0,37,18,18,normal,1000000.0,0.0,0.0,1000000.0,0,0,0,0,0,0,37,18,18
D5000_seed0_alpha_beta_vs_beam_negamax,2,danger,False,False,1,danger,-220.0,185.125,0.8,-71.9,8,8,6,6,6,6,3,3,3,danger,-1976.5,201.16500000000002,0.8,-1815.568,87,80,32,31,32,31,3,3,3
D5000_seed0_alpha_beta_vs_beam_negamax,4,danger,False,False,1,danger,-148.5,453.75,0.8,214.5,7,4,5,4,5,4,5,5,5,danger,-1107.5,340.40999999999997,0.8,-835.172,45,40,27,26,27,26,5,5,5
D5000_seed0_alpha_beta_vs_beam_negamax,6,normal,False,False,1,normal,-797.0,0.0,0.0,-797.0,34,28,19,18,19,18,22,10,10,normal,-2990.5,0.0,0.0,-2990.5,142,123,36,35,36,35,22,10,10
D5000_seed0_alpha_beta_vs_beam_negamax,8,caution,False,False,2,caution,-846.5,433.48125,0.35,-694.7815625000001,38,31,17,16,17,16,8,6,6,caution,-2544.0,192.75454545454545,0.35,-2476.535909090909,117,105,34,33,34,33,8,6,6
D5000_seed0_alpha_beta_vs_beam_negamax,10,caution,False,False,2,caution,-846.5,433.48125,0.35,-694.7815625000001,38,31,17,16,17,16,7,5,5,caution,-1457.0,201.0423076923077,0.35,-1386.6351923076923,63,57,27,26,27,26,7,5,5
D5000_seed0_alpha_beta_vs_beam_negamax,12,caution,False,True,2,caution,-846.5,433.48125,0.35,-694.7815625000001,38,31,17,16,17,16,6,5,5,caution,-846.5,433.48125,0.35,-694.7815625000001,38,31,17,16,17,16,6,5,5
D5000_seed0_alpha_beta_vs_beam_negamax,14,normal,False,False,3,normal,-816.5,0.0,0.0,-816.5,37,30,16,15,16,15,22,16,16,normal,-1077.5,0.0,0.0,-1077.5,44,39,26,25,26,25,22,16,16
D5000_seed0_alpha_beta_vs_beam_negamax,16,normal,False,False,1,normal,-595.5,0.0,0.0,-595.5,29,20,12,11,12,11,50,26,26,normal,-857.0,0.0,0.0,-857.0,35,29,23,22,23,22,50,26,26
D5000_seed0_alpha_beta_vs_beam_negamax,18,normal,False,False,3,normal,-816.5,0.0,0.0,-816.5,37,30,16,15,16,15,21,15,15,normal,-1437.0,0.0,0.0,-1437.0,62,56,27,26,27,26,21,15,15
D5000_seed0_alpha_beta_vs_beam_negamax,20,danger,False,False,1,danger,-120.0,124.725,0.8,-20.22,4,4,4,4,4,4,5,4,4,danger,-1284.0,155.0840909090909,0.8,-1159.9327272727273,56,44,30,29,30,29,5,4,4
D5000_seed0_alpha_beta_vs_beam_negamax,22,danger,False,False,1,danger,-90.0,100.3,0.8,-9.759999999999991,3,3,3,3,3,3,4,3,3,danger,-1537.0,157.44482758620688,0.8,-1411.0441379310346,64,58,33,32,33,32,4,3,3
D5000_seed0_alpha_beta_vs_beam_negamax,24,danger,False,True,1,danger,-60.0,62.1,0.8,-10.319999999999993,2,2,2,2,2,2,3,2,2,danger,-60.0,62.1,0.8,-10.319999999999993,2,2,2,2,2,2,3,2,2
D5000_seed0_alpha_beta_vs_beam_negamax,26,near_death,False,True,1,critical,-1407.0,446.3454545454546,1.5,-737.4818181818182,61,55,26,25,26,25,1,1,1,critical,-1407.0,446.3454545454546,1.5,-737.4818181818182,61,55,26,25,26,25,1,1,1
D5000_seed0_alpha_beta_vs_beam_negamax,28,normal,False,True,5,normal,-1047.5,0.0,0.0,-1047.5,43,38,25,24,25,24,30,15,15,normal,-1047.5,0.0,0.0,-1047.5,43,38,25,24,25,24,30,15,15
D5000_seed0_alpha_beta_vs_beam_negamax,30,normal,False,False,1,normal,-569.0,0.0,0.0,-569.0,22,20,16,15,16,15,29,21,21,normal,-1017.5,0.0,0.0,-1017.5,42,37,24,23,24,23,29,21,21
D5000_seed0_alpha_beta_vs_beam_negamax,32,normal,False,True,6,normal,-987.5,0.0,0.0,-987.5,41,36,23,22,23,22,54,24,24,normal,-987.5,0.0,0.0,-987.5,41,36,23,22,23,22,54,24,24
D5000_seed0_alpha_beta_vs_beam_negamax,34,normal,False,False,1,normal,-796.5,0.0,0.0,-796.5,36,29,16,15,16,15,57,31,31,normal,-967.5,0.0,0.0,-967.5,40,35,23,22,23,22,57,31,31
D5000_seed0_alpha_beta_vs_beam_negamax,36,normal,False,False,1,normal,-796.5,0.0,0.0,-796.5,36,29,16,15,16,15,56,31,31,normal,-947.5,0.0,0.0,-947.5,39,34,23,22,23,22,56,31,31
D5000_seed0_alpha_beta_vs_beam_negamax,38,normal,False,False,1,normal,-796.5,0.0,0.0,-796.5,36,29,16,15,16,15,55,30,30,normal,-817.5,0.0,0.0,-817.5,33,28,22,21,22,21,55,30,30
D5000_seed0_alpha_beta_vs_beam_negamax,40,normal,False,True,8,normal,-1357.0,0.0,0.0,-1357.0,59,53,25,24,25,24,20,15,15,normal,-1357.0,0.0,0.0,-1357.0,59,53,25,24,25,24,20,15,15
D5000_seed0_alpha_beta_vs_beam_negamax,42,normal,False,False,8,normal,-1643.5,0.0,0.0,-1643.5,78,65,23,22,23,22,33,21,21,normal,-827.0,0.0,0.0,-827.0,34,28,22,21,22,21,33,21,21
D5000_seed0_alpha_beta_vs_beam_negamax,44,normal,False,False,6,normal,-1325.0,0.0,0.0,-1325.0,59,49,26,25,26,25,27,20,20,normal,-485.5,0.0,0.0,-485.5,24,15,11,10,11,10,27,20,20
D5000_seed0_alpha_beta_vs_beam_negamax,46,normal,False,True,7,normal,-1643.5,0.0,0.0,-1643.5,78,65,23,22,23,22,32,20,20,normal,-1643.5,0.0,0.0,-1643.5,78,65,23,22,23,22,32,20,20
D5000_seed0_alpha_beta_vs_beam_negamax,48,normal,False,True,7,normal,-1663.0,0.0,0.0,-1663.0,79,65,24,23,24,23,31,19,19,normal,-1663.0,0.0,0.0,-1663.0,79,65,24,23,24,23,31,19,19
D5000_seed0_alpha_beta_vs_beam_negamax,50,normal,False,True,1,normal,-797.0,0.0,0.0,-797.0,34,28,19,18,19,18,30,18,18,normal,-797.0,0.0,0.0,-797.0,34,28,19,18,19,18,30,18,18
D5000_seed0_beam_negamax_vs_alpha_beta,1,normal,False,True,1,normal,-90.0,0.0,0.0,-90.0,3,3,3,3,3,3,4256,1622,66,normal,-90.0,0.0,0.0,-90.0,3,3,3,3,3,3,4256,1622,66
D5000_seed0_beam_negamax_vs_alpha_beta,3,caution,False,False,1,caution,-200.0,191.89999999999998,0.35,-132.835,7,7,6,6,6,6,8,6,6,caution,-2544.0,192.85454545454547,0.35,-2476.500909090909,117,105,34,33,34,33,8,6,6
D5000_seed0_beam_negamax_vs_alpha_beta,5,normal,False,False,1,normal,-1355.0,0.0,0.0,-1355.0,60,50,27,26,27,26,20,11,11,normal,-2055.5,0.0,0.0,-2055.5,89,80,38,37,38,37,20,11,11
D5000_seed0_beam_negamax_vs_alpha_beta,7,near_death,False,False,1,critical,-1346.0,210.33584905660376,1.5,-1030.4962264150945,61,53,22,21,22,21,2,2,2,critical,-1976.5,200.77875,1.5,-1675.3318749999999,87,80,32,31,32,31,2,2,2
D5000_seed0_beam_negamax_vs_alpha_beta,9,danger,False,False,1,danger,-148.5,453.75,0.8,214.5,7,4,5,4,5,4,5,5,5,danger,-1107.5,340.3275,0.8,-835.238,45,40,27,26,27,26,5,5,5
D5000_seed0_beam_negamax_vs_alpha_beta,11,normal,False,False,2,normal,-1077.5,0.0,0.0,-1077.5,44,39,26,25,26,25,22,10,10,normal,-2025.5,0.0,0.0,-2025.5,88,79,37,36,37,36,22,10,10
D5000_seed0_beam_negamax_vs_alpha_beta,13,caution,False,False,2,caution,-846.5,433.51875,0.35,-694.7684375,38,31,17,16,17,16,7,5,5,caution,-1457.0,200.93846153846152,0.35,-1386.6715384615384,63,57,27,26,27,26,7,5,5
