matchup,first_agent,second_agent,match_id,dict_size,random_seed,winner,loss_reason,turn,player,agent,required_start_char,edge_index,start_id,end_id,edge_count_before,edge_count_after,previous_word,word,start_char,end_char,next_required_start_char,elapsed_time_sec,timed_out,score,effective_depth,next_depth,adaptive_depth,pruned_count,nodes_searched,leaf_evaluations,completed_root_moves,cutoff_count,pruned_move_count,beam_pruned_move_count,null_window_search_count,research_count,beam_widths_used,evaluated_moves,chain_so_far
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,48,second,alpha_beta,う,199,2,63,2,1,,,う,る,る,1.000005,True,5740.36806,1,1,True,0,34,34,33,0,0,0,0,0,{},33,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,49,first,greedy,る,4317,63,33,1,0,,,る,な,な,0.009437,False,-5740.36806,,,,,,,,,,,,,,12,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,50,second,alpha_beta,な,2307,33,63,5,4,,,な,る,る,1.000008,True,5866.488115384615,1,1,True,0,35,35,34,0,0,0,0,0,{},34,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,51,first,greedy,る,4286,63,2,3,2,,,る,う,う,0.008695,False,-5866.488115384615,,,,,,,,,,,,,,11,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,52,second,alpha_beta,う,199,2,63,1,0,,,う,る,る,1.000007,True,5821.639054054054,1,1,True,0,33,33,32,0,0,0,0,0,{},32,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,53,first,greedy,る,4286,63,2,2,1,,,る,う,う,0.008666,False,-5821.639054054054,,,,,,,,,,,,,,11,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,54,second,alpha_beta,う,191,2,55,2,1,,,う,む,む,1.000009,True,2473.596224489796,1,1,True,0,33,33,32,0,0,0,0,0,{},32,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,55,first,greedy,む,3762,55,22,1,0,,,む,ぜ,ぜ,0.027826,False,-2473.596224489796,,,,,,,,,,,,,,37,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,56,second,alpha_beta,ぜ,1559,22,63,1,0,,,ぜ,る,る,0.962647,False,5801.542558139535,1,1,True,0,28,28,29,0,0,0,0,0,{},29,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,57,first,greedy,る,4286,63,2,1,0,,,る,う,う,0.008633,False,-5801.542558139535,,,,,,,,,,,,,,11,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,58,second,alpha_beta,う,191,2,55,1,0,,,う,む,む,1.000008,True,2484.263163265306,1,1,True,0,33,33,32,0,0,0,0,0,{},32,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,59,first,greedy,む,3782,55,42,1,0,,,む,び,び,0.027309,False,-2484.263163265306,,,,,,,,,,,,,,36,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,60,second,alpha_beta,び,2919,42,63,5,4,,,び,る,る,1.000006,True,6683.999345637584,1,1,True,0,32,32,31,0,0,0,0,0,{},31,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,61,first,greedy,る,4293,63,9,1,0,,,る,く,く,0.007782,False,-6683.999345637584,,,,,,,,,,,,,,10,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,62,second,alpha_beta,く,675,9,63,8,7,,,く,る,る,1.000009,True,6878.8858892617445,1,1,True,0,35,35,34,0,0,0,0,0,{},34,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く -> く→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,63,first,greedy,る,4346,63,62,1,0,,,る,り,り,0.00686,False,-6878.8858892617445,,,,,,,,,,,,,,9,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く -> く→る -> る→り
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,64,second,alpha_beta,り,4279,62,63,14,13,,,り,る,る,1.000006,True,8054.4825418994415,1,1,True,0,33,33,32,0,0,0,0,0,{},32,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く -> く→る -> る→り -> り→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,65,first,greedy,る,4303,63,19,6,5,,,る,す,す,0.006201,False,-8054.4825418994415,,,,,,,,,,,,,,8,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く -> く→る -> る→り -> り→る -> る→す
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,66,second,alpha_beta,す,1355,19,63,21,20,,,す,る,る,1.000006,True,8034.379957983193,1,1,True,0,34,34,33,0,0,0,0,0,{},33,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く -> く→る -> る→り -> り→る -> る→す -> す→る
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,67,first,greedy,る,4303,63,19,5,4,,,る,す,す,0.006218,False,-8034.379957983193,,,,,,,,,,,,,,8,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く -> く→る -> る→り -> り→る -> る→す -> す→る -> る→す
greedy vs alpha_beta,greedy,alpha_beta,D20000_seed0_greedy_vs_alpha_beta_0,20000,0,second,ended_with_n,68,second,alpha_beta,す,1355,19,63,20,19,,,す,る,る,1.000008,True,8014.276292134831,1,1,True,0,34,34,33,0,0,0,0,0,{},33,あ→ぬ -> ぬ→る -> る→る -> る→る -> る→る -> る→ぽ -> ぽ→ず -> ず→ず -> ず→む -> む→ず -> ず→ら -> ら→る -> る→ぷ -> ぷ→ず -> ず→れ -> れ→ず -> ず→が -> が→ず -> ず→つ -> つ→る -> る→び -> び→ず -> ず→つ -> つ→る -> る→む -> む→る -> る→げ -> げ→る -> る→ゆ -> ゆ→ず -> ず→よ -> よ→ず -> ず→よ -> よ→ず -> ず→う -> う→ず -> ず→う -> う→ず -> ず→う -> う→る -> る→ゆ -> ゆ→る -> る→つ -> つ→む -> む→ぐ -> ぐ→ず -> ず→う -> う→る -> る→な -> な→る -> る→う -> う→る -> る→う -> う→む -> む→ぜ -> ぜ→る -> る→う -> う→む -> む→び -> び→る -> る→く -> く→る -> る→り -> り→る -> る→す -> す→る -> る→す -> す→る
