match_id,turn,risk_level,root_candidate_count,nodes_searched,elapsed_time_sec,null_window_searches,research_count,research_rate,had_research
D20000_seed0_beam_negamax_vs_pvs,128,normal,46,961,0.090354,582,6,0.010309278350515464,True
D20000_seed0_beam_negamax_vs_pvs,130,normal,36,1296,0.125078,809,8,0.009888751545117428,True
D20000_seed0_beam_negamax_vs_pvs,132,normal,45,906,0.085555,543,6,0.011049723756906077,True
D20000_seed0_beam_negamax_vs_pvs,134,normal,36,1296,0.121108,809,8,0.009888751545117428,True
D20000_seed0_beam_negamax_vs_pvs,136,normal,45,890,0.087106,533,6,0.01125703564727955,True
D20000_seed0_beam_negamax_vs_pvs,138,normal,19,1278,0.120859,804,13,0.01616915422885572,True
D20000_seed0_beam_negamax_vs_pvs,140,normal,45,890,0.086254,533,6,0.01125703564727955,True
D20000_seed0_beam_negamax_vs_pvs,142,normal,18,1389,0.134402,838,11,0.013126491646778043,True
D20000_seed0_beam_negamax_vs_pvs,144,normal,45,890,0.085903,533,6,0.01125703564727955,True
D20000_seed0_beam_negamax_vs_pvs,146,normal,37,882,0.084027,525,6,0.011428571428571429,True
D20000_seed0_beam_negamax_vs_pvs,148,normal,18,1337,0.128353,863,10,0.011587485515643106,True
D20000_seed0_beam_negamax_vs_pvs,150,normal,44,839,0.081293,492,6,0.012195121951219513,True
D20000_seed0_beam_negamax_vs_pvs,152,normal,17,666,0.066684,450,2,0.0044444444444444444,True
D20000_seed0_beam_negamax_vs_pvs,154,normal,30,772,0.077022,447,6,0.013422818791946308,True
D20000_seed0_beam_negamax_vs_pvs,156,normal,35,1166,0.11049,710,13,0.018309859154929577,True
D20000_seed0_beam_negamax_vs_pvs,158,normal,44,827,0.081258,486,6,0.012345679012345678,True
D20000_seed0_beam_negamax_vs_pvs,160,normal,35,1166,0.112636,710,13,0.018309859154929577,True
D20000_seed0_beam_negamax_vs_pvs,162,normal,44,827,0.081914,486,6,0.012345679012345678,True
D20000_seed0_beam_negamax_vs_pvs,164,normal,34,1052,0.101286,641,9,0.014040561622464899,True
D20000_seed0_beam_negamax_vs_pvs,166,normal,34,1300,0.121758,832,21,0.025240384615384616,True
D20000_seed0_beam_negamax_vs_pvs,168,normal,39,1531,0.14493,948,20,0.02109704641350211,True
D20000_seed0_beam_negamax_vs_pvs,170,normal,43,1594,0.150393,988,16,0.016194331983805668,True
D20000_seed0_beam_negamax_vs_pvs,172,normal,52,1362,0.129459,816,11,0.013480392156862746,True
D20000_seed0_beam_negamax_vs_pvs,174,normal,31,1269,0.123445,751,9,0.011984021304926764,True
D20000_seed0_beam_negamax_vs_pvs,176,normal,30,917,0.09008,562,6,0.010676156583629894,True
D20000_seed0_beam_negamax_vs_pvs,178,normal,44,824,0.081294,484,6,0.012396694214876033,True
D20000_seed0_beam_negamax_vs_pvs,180,normal,44,823,0.081174,483,6,0.012422360248447204,True
D20000_seed0_beam_negamax_vs_pvs,182,normal,44,824,0.081346,484,6,0.012396694214876033,True
D20000_seed0_beam_negamax_vs_pvs,184,normal,43,813,0.079634,470,6,0.01276595744680851,True
D20000_seed0_beam_negamax_vs_pvs,186,normal,29,816,0.080284,473,6,0.012684989429175475,True
D20000_seed0_beam_negamax_vs_pvs,188,normal,28,478,0.052601,291,3,0.010309278350515464,True
D20000_seed0_beam_negamax_vs_pvs,190,normal,20,884,0.090917,529,8,0.015122873345935728,True
D20000_seed0_beam_negamax_vs_pvs,192,normal,19,976,0.098367,569,11,0.019332161687170474,True
D20000_seed0_beam_negamax_vs_pvs,194,normal,18,872,0.091473,506,8,0.015810276679841896,True
D20000_seed0_beam_negamax_vs_pvs,196,normal,17,816,0.083556,459,6,0.013071895424836602,True
D20000_seed0_beam_negamax_vs_pvs,198,normal,17,818,0.083719,461,6,0.013015184381778741,True
D20000_seed0_beam_negamax_vs_pvs,200,normal,17,481,0.054406,294,3,0.01020408163265306,True
D20000_seed0_beam_negamax_vs_pvs,202,normal,16,785,0.079248,427,6,0.01405152224824356,True
D20000_seed0_beam_negamax_vs_pvs,204,normal,29,551,0.061959,340,3,0.008823529411764706,True
D20000_seed0_beam_negamax_vs_pvs,206,normal,15,833,0.08395,463,6,0.012958963282937365,True
D20000_seed0_beam_negamax_vs_pvs,208,normal,25,832,0.085378,462,6,0.012987012987012988,True
D20000_seed0_beam_negamax_vs_pvs,210,normal,28,932,0.097125,537,6,0.0111731843575419,True
D20000_seed0_beam_negamax_vs_pvs,212,normal,24,804,0.081989,440,6,0.013636363636363636,True
D20000_seed0_beam_negamax_vs_pvs,214,normal,28,920,0.094623,527,6,0.011385199240986717,True
D20000_seed0_beam_negamax_vs_pvs,216,normal,24,768,0.077315,410,6,0.014634146341463415,True
D20000_seed0_beam_negamax_vs_pvs,218,normal,14,803,0.08081,434,5,0.01152073732718894,True
D20000_seed0_beam_negamax_vs_pvs,220,normal,28,887,0.090266,497,5,0.01006036217303823,True
D20000_seed0_beam_negamax_vs_pvs,222,normal,28,854,0.088374,476,5,0.01050420168067227,True
D20000_seed0_beam_negamax_vs_pvs,224,normal,14,729,0.07459,389,4,0.010282776349614395,True
D20000_seed0_beam_negamax_vs_pvs,226,normal,27,804,0.083189,443,4,0.009029345372460496,True
D20000_seed0_beam_negamax_vs_pvs,228,normal,26,1084,0.107711,574,6,0.010452961672473868,True
D20000_seed0_beam_negamax_vs_pvs,230,normal,28,586,0.062972,393,3,0.007633587786259542,True
D20000_seed0_beam_negamax_vs_pvs,232,normal,21,737,0.073602,524,6,0.011450381679389313,True
D20000_seed0_beam_negamax_vs_pvs,234,normal,62,983,0.106343,674,9,0.013353115727002967,True
D20000_seed0_beam_negamax_vs_pvs,236,normal,55,1318,0.139287,851,9,0.010575793184488837,True
D20000_seed0_beam_negamax_vs_pvs,238,normal,28,1352,0.146691,868,8,0.009216589861751152,True
D20000_seed0_beam_negamax_vs_pvs,240,normal,62,1127,0.139444,706,8,0.0113314447592068,True
D20000_seed0_beam_negamax_vs_pvs,242,normal,62,1127,0.139664,706,8,0.0113314447592068,True
D20000_seed0_beam_negamax_vs_pvs,244,normal,62,1125,0.137134,705,8,0.011347517730496455,True
D20000_seed0_beam_negamax_vs_pvs,246,normal,62,1125,0.137346,705,8,0.011347517730496455,True
D20000_seed0_beam_negamax_vs_pvs,248,normal,62,1334,0.154677,847,12,0.014167650531286895,True
D20000_seed0_beam_negamax_vs_pvs,250,normal,37,1326,0.146227,834,6,0.007194244604316547,True
D20000_seed0_beam_negamax_vs_pvs,252,normal,43,1407,0.1488,901,9,0.009988901220865706,True
D20000_seed0_beam_negamax_vs_pvs,254,normal,43,1261,0.133785,810,8,0.009876543209876543,True
D20000_seed0_beam_negamax_vs_pvs,256,normal,53,1214,0.129974,782,7,0.008951406649616368,True
D20000_seed0_beam_negamax_vs_pvs,258,normal,55,737,0.081261,481,4,0.008316008316008316,True
D20000_seed0_beam_negamax_vs_pvs,260,normal,52,840,0.088373,538,5,0.00929368029739777,True
D20000_seed0_beam_negamax_vs_pvs,262,normal,52,835,0.088016,542,4,0.007380073800738007,True
D20000_seed0_beam_negamax_vs_pvs,264,normal,52,651,0.075003,423,1,0.002364066193853428,True
D20000_seed0_beam_negamax_vs_pvs,266,normal,52,504,0.063212,351,2,0.005698005698005698,True
D20000_seed0_beam_negamax_vs_pvs,268,normal,52,662,0.086209,468,6,0.01282051282051282,True
D20000_seed0_beam_negamax_vs_pvs,270,normal,52,1066,0.147997,688,16,0.023255813953488372,True
D20000_seed0_beam_negamax_vs_pvs,272,normal,54,750,0.100943,470,6,0.01276595744680851,True
D20000_seed0_beam_negamax_vs_pvs,274,normal,50,892,0.121663,580,14,0.02413793103448276,True
D20000_seed0_beam_negamax_vs_pvs,276,normal,50,774,0.097292,510,12,0.023529411764705882,True
D20000_seed0_beam_negamax_vs_pvs,278,normal,62,382,0.04167,239,5,0.02092050209205021,True
D20000_seed0_beam_negamax_vs_pvs,280,normal,60,196,0.018288,108,0,0.0,False
D20000_seed0_beam_negamax_vs_pvs,282,normal,59,205,0.016934,126,0,0.0,False
D20000_seed0_beam_negamax_vs_pvs,284,normal,55,140,0.010134,98,0,0.0,False
D20000_seed0_pvs_vs_greedy,1,normal,2895,1069,0.096293,759,8,0.010540184453227932,True
D20000_seed0_pvs_vs_greedy,3,normal,20,1542,0.129027,1099,11,0.010009099181073703,True
D20000_seed0_pvs_vs_greedy,5,normal,20,1343,0.112706,963,10,0.010384215991692628,True
D20000_seed0_pvs_vs_greedy,7,normal,21,1701,0.148137,1187,11,0.009267059814658803,True
D20000_seed0_pvs_vs_greedy,9,normal,28,1674,0.151774,1171,9,0.007685738684884714,True
D20000_seed0_pvs_vs_greedy,11,normal,37,1587,0.145558,1120,9,0.008035714285714285,True
D20000_seed0_pvs_vs_greedy,13,normal,40,1479,0.140561,1018,5,0.004911591355599214,True
D20000_seed0_pvs_vs_greedy,15,normal,34,884,0.091167,639,1,0.001564945226917058,True
D20000_seed0_pvs_vs_greedy,17,normal,43,1016,0.11149,753,3,0.00398406374501992,True
D20000_seed0_pvs_vs_greedy,19,normal,43,1016,0.146947,751,5,0.006657789613848202,True
D20000_seed0_pvs_vs_greedy,21,normal,49,1021,0.245978,738,5,0.006775067750677507,True
D20000_seed0_pvs_vs_greedy,23,normal,53,890,0.213961,616,0,0.0,False
D20000_seed0_pvs_vs_greedy,25,normal,56,812,0.195107,588,1,0.0017006802721088435,True
D20000_seed0_pvs_vs_greedy,27,normal,56,981,0.25323,722,3,0.004155124653739612,True
D20000_seed0_pvs_vs_greedy,29,normal,56,981,0.234747,722,3,0.004155124653739612,True
D20000_seed0_pvs_vs_greedy,31,normal,55,919,0.11936,667,2,0.0029985007496251873,True
D20000_seed0_pvs_vs_greedy,33,normal,42,635,0.079512,438,0,0.0,False
D20000_seed0_pvs_vs_greedy,35,normal,52,620,0.077473,430,0,0.0,False
D20000_seed0_pvs_vs_greedy,37,normal,52,620,0.07734,430,0,0.0,False
D20000_seed0_pvs_vs_greedy,39,normal,52,620,0.076561,430,0,0.0,False
D20000_seed0_pvs_vs_greedy,41,normal,52,636,0.077271,444,1,0.0022522522522522522,True
D20000_seed0_pvs_vs_greedy,43,normal,52,781,0.095642,554,3,0.005415162454873646,True
D20000_seed0_pvs_vs_greedy,45,normal,52,522,0.063741,355,2,0.005633802816901409,True
D20000_seed0_pvs_vs_greedy,47,normal,54,812,0.09331,572,7,0.012237762237762238,True
D20000_seed0_pvs_vs_greedy,49,normal,54,661,0.072956,449,5,0.011135857461024499,True
D20000_seed0_pvs_vs_greedy,51,normal,54,444,0.050018,285,4,0.014035087719298246,True
D20000_seed0_pvs_vs_greedy,53,normal,60,372,0.040873,223,2,0.008968609865470852,True
D20000_seed0_pvs_vs_greedy,55,normal,62,372,0.041211,223,2,0.008968609865470852,True
D20000_seed0_pvs_vs_greedy,57,normal,62,372,0.041981,223,2,0.008968609865470852,True
D20000_seed0_pvs_vs_greedy,59,normal,62,291,0.033214,175,2,0.011428571428571429,True
D20000_seed0_pvs_vs_greedy,61,normal,62,374,0.039359,231,3,0.012987012987012988,True
D20000_seed0_pvs_vs_greedy,63,normal,62,189,0.018253,101,0,0.0,False
D20000_seed0_pvs_vs_greedy,65,normal,59,132,0.011342,70,0,0.0,False
D20000_seed0_pvs_vs_greedy,67,normal,55,47,0.003721,28,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,1,normal,2895,1069,0.103473,759,8,0.010540184453227932,True
D20000_seed0_pvs_vs_alpha_beta,3,normal,35,1050,0.085915,732,2,0.00273224043715847,True
D20000_seed0_pvs_vs_alpha_beta,5,normal,13,1056,0.090017,749,1,0.0013351134846461949,True
D20000_seed0_pvs_vs_alpha_beta,7,normal,12,1154,0.177421,773,2,0.00258732212160414,True
D20000_seed0_pvs_vs_alpha_beta,9,normal,39,1235,0.253564,926,15,0.016198704103671708,True
D20000_seed0_pvs_vs_alpha_beta,11,normal,38,3129,0.323238,2299,22,0.009569377990430622,True
D20000_seed0_pvs_vs_alpha_beta,13,normal,20,1983,0.189771,1476,8,0.005420054200542005,True
D20000_seed0_pvs_vs_alpha_beta,15,normal,38,1871,0.174067,1339,13,0.009708737864077669,True
D20000_seed0_pvs_vs_alpha_beta,17,normal,37,3598,0.324435,2628,18,0.00684931506849315,True
D20000_seed0_pvs_vs_alpha_beta,19,normal,37,3495,0.491178,2539,18,0.0070894052776683735,True
D20000_seed0_pvs_vs_alpha_beta,21,normal,41,2496,0.246794,1773,13,0.007332205301748449,True
D20000_seed0_pvs_vs_alpha_beta,23,normal,38,2450,0.23047,1760,11,0.00625,True
D20000_seed0_pvs_vs_alpha_beta,25,normal,41,2370,0.221657,1667,13,0.007798440311937612,True
D20000_seed0_pvs_vs_alpha_beta,27,normal,37,1805,0.166907,1290,4,0.0031007751937984496,True
D20000_seed0_pvs_vs_alpha_beta,29,normal,38,2481,0.225484,1772,11,0.006207674943566591,True
D20000_seed0_pvs_vs_alpha_beta,31,normal,36,1710,0.160531,1213,11,0.009068425391591096,True
D20000_seed0_pvs_vs_alpha_beta,33,normal,35,1943,0.180849,1429,11,0.007697690692792162,True
D20000_seed0_pvs_vs_alpha_beta,35,normal,39,2616,0.233561,1777,22,0.012380416432189083,True
D20000_seed0_pvs_vs_alpha_beta,37,normal,35,984,0.100755,733,4,0.005457025920873124,True
D20000_seed0_pvs_vs_alpha_beta,39,normal,37,957,0.096809,706,3,0.00424929178470255,True
D20000_seed0_pvs_vs_alpha_beta,41,normal,40,1032,0.105673,742,8,0.01078167115902965,True
D20000_seed0_pvs_vs_alpha_beta,43,normal,49,2390,0.21314,1584,18,0.011363636363636364,True
D20000_seed0_pvs_vs_alpha_beta,45,normal,34,1878,0.165619,1202,16,0.013311148086522463,True
D20000_seed0_pvs_vs_alpha_beta,47,normal,29,1585,0.150036,1079,13,0.012048192771084338,True
D20000_seed0_pvs_vs_alpha_beta,49,normal,19,1540,0.147268,1033,17,0.016456921587608905,True
D20000_seed0_pvs_vs_alpha_beta,51,normal,34,1995,0.17595,1279,12,0.009382329945269743,True
D20000_seed0_pvs_vs_alpha_beta,53,normal,37,1018,0.100924,722,6,0.008310249307479225,True
D20000_seed0_pvs_vs_alpha_beta,55,normal,48,2825,0.266272,1896,17,0.008966244725738396,True
D20000_seed0_pvs_vs_alpha_beta,57,normal,35,1573,0.15058,1040,18,0.01730769230769231,True
D20000_seed0_pvs_vs_alpha_beta,59,normal,38,1278,0.119275,820,13,0.015853658536585366,True
D20000_seed0_pvs_vs_alpha_beta,61,normal,48,1910,0.184267,1241,11,0.008863819500402902,True
D20000_seed0_pvs_vs_alpha_beta,63,normal,38,1832,0.16863,1157,13,0.011235955056179775,True
D20000_seed0_pvs_vs_alpha_beta,65,normal,48,2083,0.198631,1359,7,0.0051508462104488595,True
D20000_seed0_pvs_vs_alpha_beta,67,normal,18,2160,0.206394,1404,14,0.009971509971509971,True
D20000_seed0_pvs_vs_alpha_beta,69,normal,38,1832,0.169803,1157,13,0.011235955056179775,True
D20000_seed0_pvs_vs_alpha_beta,71,normal,48,2083,0.203373,1359,7,0.0051508462104488595,True
D20000_seed0_pvs_vs_alpha_beta,73,normal,18,2157,0.205706,1402,14,0.009985734664764621,True
D20000_seed0_pvs_vs_alpha_beta,75,normal,38,1787,0.1661,1124,13,0.011565836298932384,True
D20000_seed0_pvs_vs_alpha_beta,77,normal,48,2069,0.199735,1349,7,0.005189028910303929,True
D20000_seed0_pvs_vs_alpha_beta,79,normal,34,1644,0.158768,1060,18,0.016981132075471698,True
D20000_seed0_pvs_vs_alpha_beta,81,normal,32,2264,0.213336,1457,15,0.01029512697323267,True
D20000_seed0_pvs_vs_alpha_beta,83,normal,48,1889,0.19012,1228,8,0.006514657980456026,True
D20000_seed0_pvs_vs_alpha_beta,85,normal,28,1892,0.177336,1217,14,0.011503697617091208,True
D20000_seed0_pvs_vs_alpha_beta,87,normal,47,1726,0.169571,1113,7,0.006289308176100629,True
D20000_seed0_pvs_vs_alpha_beta,89,normal,31,1313,0.139184,854,6,0.00702576112412178,True
D20000_seed0_pvs_vs_alpha_beta,91,normal,33,1406,0.149476,927,8,0.008629989212513484,True
D20000_seed0_pvs_vs_alpha_beta,93,normal,33,1404,0.147507,925,8,0.008648648648648649,True
D20000_seed0_pvs_vs_alpha_beta,95,normal,32,1257,0.135711,825,6,0.007272727272727273,True
D20000_seed0_pvs_vs_alpha_beta,97,normal,31,705,0.082146,483,3,0.006211180124223602,True
D20000_seed0_pvs_vs_alpha_beta,99,normal,19,717,0.082472,492,2,0.0040650406504065045,True
D20000_seed0_pvs_vs_alpha_beta,101,normal,18,1026,0.108192,638,4,0.006269592476489028,True
D20000_seed0_pvs_vs_alpha_beta,103,normal,17,1462,0.148152,885,6,0.006779661016949152,True
D20000_seed0_pvs_vs_alpha_beta,105,normal,8,1268,0.137186,821,9,0.010962241169305725,True
D20000_seed0_pvs_vs_alpha_beta,107,normal,17,1401,0.154048,927,10,0.010787486515641856,True
D20000_seed0_pvs_vs_alpha_beta,109,normal,17,1401,0.153769,927,10,0.010787486515641856,True
D20000_seed0_pvs_vs_alpha_beta,111,normal,8,1164,0.122559,783,7,0.008939974457215836,True
D20000_seed0_pvs_vs_alpha_beta,113,normal,8,1086,0.114378,727,5,0.0068775790921595595,True
D20000_seed0_pvs_vs_alpha_beta,115,normal,7,988,0.09964,655,5,0.007633587786259542,True
D20000_seed0_pvs_vs_alpha_beta,117,normal,16,1038,0.114004,703,8,0.011379800853485065,True
D20000_seed0_pvs_vs_alpha_beta,119,normal,7,954,0.097557,629,5,0.00794912559618442,True
D20000_seed0_pvs_vs_alpha_beta,121,normal,31,1046,0.116758,713,8,0.011220196353436185,True
D20000_seed0_pvs_vs_alpha_beta,123,normal,7,953,0.10231,628,5,0.007961783439490446,True
D20000_seed0_pvs_vs_alpha_beta,125,normal,31,1026,0.115407,695,8,0.011510791366906475,True
D20000_seed0_pvs_vs_alpha_beta,127,caution,7,1139,0.119649,769,7,0.009102730819245773,True
D20000_seed0_pvs_vs_alpha_beta,129,normal,33,1003,0.112086,677,7,0.0103397341211226,True
D20000_seed0_pvs_vs_alpha_beta,131,caution,7,904,0.094149,596,5,0.008389261744966443,True
D20000_seed0_pvs_vs_alpha_beta,133,normal,32,588,0.066086,370,4,0.010810810810810811,True
D20000_seed0_pvs_vs_alpha_beta,135,normal,15,811,0.082638,444,6,0.013513513513513514,True
D20000_seed0_pvs_vs_alpha_beta,137,normal,14,848,0.086715,469,6,0.01279317697228145,True
D20000_seed0_pvs_vs_alpha_beta,139,normal,13,788,0.079876,422,5,0.011848341232227487,True
D20000_seed0_pvs_vs_alpha_beta,141,normal,13,734,0.077254,391,4,0.010230179028132993,True
D20000_seed0_pvs_vs_alpha_beta,143,normal,12,448,0.049896,259,2,0.007722007722007722,True
D20000_seed0_pvs_vs_alpha_beta,145,caution,6,594,0.05793,295,4,0.013559322033898305,True
D20000_seed0_pvs_vs_alpha_beta,147,caution,6,304,0.033926,158,2,0.012658227848101266,True
D20000_seed0_pvs_vs_alpha_beta,149,normal,11,677,0.069321,335,6,0.01791044776119403,True
D20000_seed0_pvs_vs_alpha_beta,151,normal,11,677,0.069294,335,6,0.01791044776119403,True
D20000_seed0_pvs_vs_alpha_beta,153,normal,11,677,0.070078,335,6,0.01791044776119403,True
D20000_seed0_pvs_vs_alpha_beta,155,normal,11,677,0.070066,335,6,0.01791044776119403,True
D20000_seed0_pvs_vs_alpha_beta,157,normal,11,677,0.06954,335,6,0.01791044776119403,True
D20000_seed0_pvs_vs_alpha_beta,159,normal,10,366,0.037934,190,2,0.010526315789473684,True
D20000_seed0_pvs_vs_alpha_beta,161,normal,32,430,0.04963,243,1,0.00411522633744856,True
D20000_seed0_pvs_vs_alpha_beta,163,normal,32,422,0.051786,239,1,0.0041841004184100415,True
D20000_seed0_pvs_vs_alpha_beta,165,normal,9,358,0.040017,186,2,0.010752688172043012,True
D20000_seed0_pvs_vs_alpha_beta,167,normal,9,352,0.039233,183,2,0.01092896174863388,True
D20000_seed0_pvs_vs_alpha_beta,169,normal,8,322,0.035968,166,2,0.012048192771084338,True
D20000_seed0_pvs_vs_alpha_beta,171,normal,7,280,0.032507,143,2,0.013986013986013986,True
D20000_seed0_pvs_vs_alpha_beta,173,caution,6,262,0.029805,132,2,0.015151515151515152,True
D20000_seed0_pvs_vs_alpha_beta,175,caution,6,258,0.028593,128,2,0.015625,True
D20000_seed0_pvs_vs_alpha_beta,177,caution,6,235,0.024895,120,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,179,caution,6,235,0.037666,120,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,181,caution,6,234,0.040792,119,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,183,danger,6,210,0.031771,102,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,185,danger,5,156,0.02171,66,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,187,caution,5,156,0.021974,66,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,189,danger,4,132,0.019068,55,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,191,danger,4,132,0.019167,55,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,193,danger,4,104,0.011694,38,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,195,near_death,3,78,0.006067,29,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,197,near_death,2,46,0.00262,21,0,0.0,False
D20000_seed0_pvs_vs_alpha_beta,199,near_death,1,0,7e-06,0,0,0.0,False
D20000_seed0_pvs_vs_beam_negamax,1,normal,2895,1069,0.095818,759,8,0.010540184453227932,True
D20000_seed0_pvs_vs_beam_negamax,3,normal,35,1050,0.087386,732,2,0.00273224043715847,True
D20000_seed0_pvs_vs_beam_negamax,5,normal,13,1056,0.090359,749,1,0.0013351134846461949,True
D20000_seed0_pvs_vs_beam_negamax,7,normal,38,1637,0.13827,1075,18,0.01674418604651163,True
D20000_seed0_pvs_vs_beam_negamax,9,normal,19,1584,0.13329,1040,17,0.016346153846153847,True
D20000_seed0_pvs_vs_beam_negamax,11,normal,34,2085,0.172259,1313,14,0.010662604722010662,True
D20000_seed0_pvs_vs_beam_negamax,13,normal,38,1580,0.20221,1036,17,0.016409266409266408,True
D20000_seed0_pvs_vs_beam_negamax,15,normal,39,1247,0.164986,885,14,0.015819209039548022,True
D20000_seed0_pvs_vs_beam_negamax,17,normal,49,2111,0.233798,1339,14,0.010455563853622106,True
D20000_seed0_pvs_vs_beam_negamax,19,normal,12,1224,0.105176,836,2,0.0023923444976076554,True
D20000_seed0_pvs_vs_beam_negamax,21,normal,28,2601,0.243442,1898,23,0.012118018967334035,True
D20000_seed0_pvs_vs_beam_negamax,23,normal,35,2755,0.25022,1994,31,0.015546639919759278,True
D20000_seed0_pvs_vs_beam_negamax,25,normal,29,3044,0.275978,2111,45,0.021316911416390336,True
D20000_seed0_pvs_vs_beam_negamax,27,normal,37,2455,0.216758,1744,32,0.01834862385321101,True
D20000_seed0_pvs_vs_beam_negamax,29,normal,41,2370,0.208478,1546,27,0.017464424320827943,True
D20000_seed0_pvs_vs_beam_negamax,31,normal,48,1740,0.153017,1171,16,0.013663535439795047,True
