dict_size,random_seed,char,start_count,end_count,total_count,start_rate,end_rate,total_rate
400,0,た,9,1,10,0.022500,0.002500,0.012500
400,0,だ,5,3,8,0.012500,0.007500,0.010000
400,0,ち,13,6,19,0.032500,0.015000,0.023750
400,0,つ,3,18,21,0.007500,0.045000,0.026250
400,0,て,9,5,14,0.022500,0.012500,0.017500
400,0,で,2,1,3,0.005000,0.002500,0.003750
400,0,と,7,17,24,0.017500,0.042500,0.030000
400,0,ど,5,7,12,0.012500,0.017500,0.015000
400,0,な,7,0,7,0.017500,0.000000,0.008750
400,0,に,5,2,7,0.012500,0.005000,0.008750
400,0,ぬ,0,1,1,0.000000,0.002500,0.001250
400,0,ね,3,1,4,0.007500,0.002500,0.005000
400,0,の,4,1,5,0.010000,0.002500,0.006250
400,0,は,8,0,8,0.020000,0.000000,0.010000
400,0,ば,2,3,5,0.005000,0.007500,0.006250
400,0,ぱ,3,0,3,0.007500,0.000000,0.003750
400,0,ひ,9,2,11,0.022500,0.005000,0.013750
400,0,び,0,1,1,0.000000,0.002500,0.001250
400,0,ふ,15,1,16,0.037500,0.002500,0.020000
400,0,ぶ,3,2,5,0.007500,0.005000,0.006250
400,0,ぷ,2,4,6,0.005000,0.010000,0.007500
400,0,へ,4,0,4,0.010000,0.000000,0.005000
400,0,べ,2,0,2,0.005000,0.000000,0.002500
400,0,ほ,4,1,5,0.010000,0.002500,0.006250
400,0,ぼ,1,0,1,0.002500,0.000000,0.001250
400,0,ま,8,3,11,0.020000,0.007500,0.013750
400,0,み,5,4,9,0.012500,0.010000,0.011250
400,0,む,3,7,10,0.007500,0.017500,0.012500
400,0,め,8,2,10,0.020000,0.005000,0.012500
400,0,も,3,1,4,0.007500,0.002500,0.005000
400,0,や,4,9,13,0.010000,0.022500,0.016250
400,0,ゆ,2,3,5,0.005000,0.007500,0.006250
400,0,よ,6,1,7,0.015000,0.002500,0.008750
400,0,ら,3,5,8,0.007500,0.012500,0.010000
400,0,り,7,7,14,0.017500,0.017500,0.017500
400,0,る,2,34,36,0.005000,0.085000,0.045000
400,0,れ,1,1,2,0.002500,0.002500,0.002500
400,0,ろ,4,2,6,0.010000,0.005000,0.007500
400,0,わ,4,1,5,0.010000,0.002500,0.006250
400,0,ん,0,44,44,0.000000,0.110000,0.055000
400,1,あ,15,7,22,0.037500,0.017500,0.027500
400,1,い,16,40,56,0.040000,0.100000,0.070000
400,1,う,9,49,58,0.022500,0.122500,0.072500
400,1,え,1,5,6,0.002500,0.012500,0.007500
400,1,お,12,1,13,0.030000,0.002500,0.016250
400,1,か,21,7,28,0.052500,0.017500,0.035000
400,1,が,5,0,5,0.012500,0.000000,0.006250
400,1,き,12,21,33,0.030000,0.052500,0.041250
400,1,ぎ,2,2,4,0.005000,0.005000,0.005000
400,1,く,4,35,39,0.010000,0.087500,0.048750
400,1,ぐ,1,4,5,0.002500,0.010000,0.006250
400,1,け,1,0,1,0.002500,0.000000,0.001250
400,1,げ,5,0,5,0.012500,0.000000,0.006250
400,1,こ,15,1,16,0.037500,0.002500,0.020000
400,1,ご,4,2,6,0.010000,0.005000,0.007500
400,1,さ,9,5,14,0.022500,0.012500,0.017500
400,1,ざ,2,0,2,0.005000,0.000000,0.002500
400,1,し,31,10,41,0.077500,0.025000,0.051250
400,1,じ,10,1,11,0.025000,0.002500,0.013750
400,1,す,9,12,21,0.022500,0.030000,0.026250
400,1,ず,0,2,2,0.000000,0.005000,0.002500
400,1,せ,10,1,11,0.025000,0.002500,0.013750
400,1,ぜ,5,0,5,0.012500,0.000000,0.006250
400,1,そ,6,0,6,0.015000,0.000000,0.007500
400,1,ぞ,1,0,1,0.002500,0.000000,0.001250
400,1,た,11,6,17,0.027500,0.015000,0.021250
400,1,だ,4,1,5,0.010000,0.002500,0.006250
400,1,ち,12,4,16,0.030000,0.010000,0.020000
400,1,つ,3,19,22,0.007500,0.047500,0.027500
400,1,て,5,3,8,0.012500,0.007500,0.010000
400,1,で,3,0,3,0.007500,0.000000,0.003750
400,1,と,10,13,23,0.025000,0.032500,0.028750
400,1,ど,4,6,10,0.010000,0.015000,0.012500
400,1,な,8,0,8,0.020000,0.000000,0.010000
400,1,に,5,3,8,0.012500,0.007500,0.010000
400,1,ね,5,2,7,0.012500,0.005000,0.008750
400,1,の,0,1,1,0.000000,0.002500,0.001250
400,1,は,11,3,14,0.027500,0.007500,0.017500
400,1,ば,2,3,5,0.005000,0.007500,0.006250
400,1,ぱ,2,1,3,0.005000,0.002500,0.003750
400,1,ひ,12,1,13,0.030000,0.002500,0.016250
400,1,び,1,3,4,0.002500,0.007500,0.005000
400,1,ふ,8,0,8,0.020000,0.000000,0.010000
400,1,ぶ,3,0,3,0.007500,0.000000,0.003750
400,1,ぷ,2,2,4,0.005000,0.005000,0.005000
400,1,へ,3,0,3,0.007500,0.000000,0.003750
400,1,べ,2,0,2,0.005000,0.000000,0.002500
400,1,ぺ,1,0,1,0.002500,0.000000,0.001250
400,1,ほ,11,0,11,0.027500,0.000000,0.013750
400,1,ぼ,3,0,3,0.007500,0.000000,0.003750
400,1,ま,6,1,7,0.015000,0.002500,0.008750
400,1,み,4,5,9,0.010000,0.012500,0.011250
400,1,む,6,6,12,0.015000,0.015000,0.015000
400,1,め,6,3,9,0.015000,0.007500,0.011250
400,1,も,9,4,13,0.022500,0.010000,0.016250
400,1,や,2,10,12,0.005000,0.025000,0.015000
400,1,ゆ,4,1,5,0.010000,0.002500,0.006250
400,1,よ,6,11,17,0.015000,0.027500,0.021250
400,1,ら,4,2,6,0.010000,0.005000,0.007500
400,1,り,6,10,16,0.015000,0.025000,0.020000
400,1,る,0,26,26,0.000000,0.065000,0.032500
400,1,れ,4,2,6,0.010000,0.005000,0.007500
400,1,ろ,2,3,5,0.005000,0.007500,0.006250
400,1,わ,4,0,4,0.010000,0.000000,0.005000
400,1,ん,0,40,40,0.000000,0.100000,0.050000
400,2,あ,11,10,21,0.027500,0.025000,0.026250
400,2,い,22,32,54,0.055000,0.080000,0.067500
400,2,う,4,29,33,0.010000,0.072500,0.041250
400,2,え,3,2,5,0.007500,0.005000,0.006250
400,2,お,12,3,15,0.030000,0.007500,0.018750
400,2,か,22,6,28,0.055000,0.015000,0.035000
400,2,が,5,0,5,0.012500,0.000000,0.006250
400,2,き,12,16,28,0.030000,0.040000,0.035000
400,2,ぎ,1,3,4,0.002500,0.007500,0.005000
400,2,く,6,34,40,0.015000,0.085000,0.050000
400,2,ぐ,3,4,7,0.007500,0.010000,0.008750
400,2,け,3,0,3,0.007500,0.000000,0.003750
400,2,げ,7,2,9,0.017500,0.005000,0.011250
400,2,こ,18,4,22,0.045000,0.010000,0.027500
400,2,ご,1,7,8,0.002500,0.017500,0.010000
400,2,さ,6,5,11,0.015000,0.012500,0.013750
400,2,ざ,1,0,1,0.002500,0.000000,0.001250
400,2,し,26,7,33,0.065000,0.017500,0.041250
400,2,じ,18,5,23,0.045000,0.012500,0.028750
400,2,す,8,15,23,0.020000,0.037500,0.028750
400,2,ず,0,2,2,0.000000,0.005000,0.002500
400,2,せ,5,2,7,0.012500,0.005000,0.008750
400,2,ぜ,2,0,2,0.005000,0.000000,0.002500
400,2,そ,3,1,4,0.007500,0.002500,0.005000
400,2,ぞ,3,0,3,0.007500,0.000000,0.003750
400,2,た,6,2,8,0.015000,0.005000,0.010000
400,2,だ,6,0,6,0.015000,0.000000,0.007500
400,2,ち,5,9,14,0.012500,0.022500,0.017500
400,2,つ,3,18,21,0.007500,0.045000,0.026250
400,2,て,11,4,15,0.027500,0.010000,0.018750
400,2,で,6,4,10,0.015000,0.010000,0.012500
400,2,と,9,12,21,0.022500,0.030000,0.026250
400,2,ど,5,5,10,0.012500,0.012500,0.012500
400,2,な,9,6,15,0.022500,0.015000,0.018750
400,2,に,8,3,11,0.020000,0.007500,0.013750
400,2,ね,3,2,5,0.007500,0.005000,0.006250
400,2,の,4,1,5,0.010000,0.002500,0.006250
400,2,は,9,1,10,0.022500,0.002500,0.012500
400,2,ば,2,5,7,0.005000,0.012500,0.008750
400,2,ぱ,4,0,4,0.010000,0.000000,0.005000
400,2,ひ,8,1,9,0.020000,0.002500,0.011250
400,2,び,5,1,6,0.012500,0.002500,0.007500
400,2,ぴ,3,0,3,0.007500,0.000000,0.003750
400,2,ふ,10,2,12,0.025000,0.005000,0.015000
400,2,ぶ,5,3,8,0.012500,0.007500,0.010000
400,2,ぷ,6,0,6,0.015000,0.000000,0.007500
400,2,へ,1,0,1,0.002500,0.000000,0.001250
400,2,べ,2,0,2,0.005000,0.000000,0.002500
400,2,ほ,6,0,6,0.015000,0.000000,0.007500
400,2,ぼ,8,1,9,0.020000,0.002500,0.011250
400,2,ぽ,2,0,2,0.005000,0.000000,0.002500
400,2,ま,14,2,16,0.035000,0.005000,0.020000
400,2,み,3,1,4,0.007500,0.002500,0.005000
400,2,む,1,6,7,0.002500,0.015000,0.008750
400,2,め,4,0,4,0.010000,0.000000,0.005000
400,2,も,1,3,4,0.002500,0.007500,0.005000
400,2,や,5,7,12,0.012500,0.017500,0.015000
400,2,ゆ,2,2,4,0.005000,0.005000,0.005000
400,2,よ,5,5,10,0.012500,0.012500,0.012500
400,2,ら,1,7,8,0.002500,0.017500,0.010000
400,2,り,9,12,21,0.022500,0.030000,0.026250
400,2,る,1,32,33,0.002500,0.080000,0.041250
400,2,れ,5,2,7,0.012500,0.005000,0.008750
400,2,ろ,1,6,7,0.002500,0.015000,0.008750
400,2,わ,0,1,1,0.000000,0.002500,0.001250
400,2,ん,0,45,45,0.000000,0.112500,0.056250
